"IDE_VENTA","IDE_PEDIDO","IDE_CLIENTE","IDE_FECHA","IDE_PRODUCTO","IDE_VENDEDOR","NUM_PRECIO_NETO"
5882,13920,3915,"2014-07-19","PRO14",1,13.0
5881,13919,3914,"2014-08-03","PRO14",1,18.0
5880,13918,3913,"2014-08-13","PRO14",1,60.0
5879,13917,3912,"2014-07-24","PRO14",1,39.0
5878,13916,3911,"2014-07-20","PRO14",1,6.0
5877,13915,3910,"2014-07-20","PRO14",1,4.0
5876,13914,3909,"2014-07-21","PRO14",1,12.0
5875,13913,3908,"2014-08-26","PRO14",1,10.0
5874,13912,3907,"2014-10-24","PRO14",1,29.0
5873,13911,3906,"2014-10-10","PRO14",1,15.0
5872,13910,3905,"2014-07-26","PRO14",1,23.3
5871,13909,3904,"2014-10-11","PRO14",1,9.0
5870,13908,3903,"2014-09-30","PRO14",1,43.0
5869,13907,3902,"2014-09-18","PRO14",1,26.7
5868,13906,3901,"2014-07-31","PRO14",1,18.0
5867,13905,3900,"2014-08-21","PRO14",1,8.0
5866,13904,3899,"2014-10-13","PRO14",1,6.0
5865,13903,3898,"2014-08-21","PRO14",1,21.0
5864,13902,3897,"2014-08-16","PRO14",1,20.0
5863,13901,3896,"2014-08-24","PRO14",1,17.0
5862,13900,3895,"2014-09-09","PRO14",1,28.0
5861,13899,3894,"2014-08-31","PRO14",1,3.0
5860,13898,3893,"2014-10-15","PRO14",1,8.0
5859,13897,3892,"2014-07-19","PRO14",1,3.0
5858,13896,3891,"2014-08-27","PRO14",1,20.0
5857,13895,3890,"2014-07-18","PRO14",1,18.0
5856,13894,3889,"2014-10-13","PRO14",1,15.0
5855,13893,3888,"2014-07-31","PRO14",1,4.0
5854,13892,3887,"2014-10-19","PRO14",1,6.0
5853,13891,3886,"2014-09-07","PRO14",1,4.0
5852,13890,3885,"2014-08-09","PRO14",1,13.3
5851,13889,3884,"2014-08-07","PRO14",1,64.0
5850,13888,3883,"2014-08-14","PRO14",1,11.0
5849,13887,3882,"2014-09-28","PRO14",1,18.0
5848,13886,3881,"2014-07-30","PRO14",1,10.0
5847,13885,3880,"2014-08-17","PRO14",1,8.0
5846,13884,3879,"2014-09-03","PRO14",1,25.0
5845,13883,3878,"2014-07-20","PRO14",1,47.0
5844,13882,3877,"2014-08-08","PRO14",1,43.0
5843,13881,3876,"2014-07-20","PRO14",1,3.0
5842,13880,3875,"2014-08-18","PRO14",1,15.0
5841,13879,3874,"2014-10-11","PRO14",1,25.0
5840,13878,3873,"2014-08-19","PRO14",1,15.0
5839,13877,3872,"2014-08-12","PRO14",1,43.3
5838,13876,3871,"2014-08-19","PRO14",1,69.0
5837,13875,3870,"2014-07-30","PRO14",1,3.0
5836,13874,3869,"2014-10-03","PRO14",1,7.0
5835,13873,3868,"2014-10-18","PRO14",1,7.0
5834,13872,3867,"2014-10-21","PRO14",1,30.0
5833,13871,3866,"2014-10-20","PRO14",1,14.0
5832,13870,3865,"2014-08-13","PRO14",1,5.0
5831,13869,3864,"2014-07-31","PRO14",1,25.0
5830,13868,3863,"2014-08-01","PRO14",1,18.0
5829,13867,3862,"2014-08-06","PRO14",1,2.0
5828,13866,3861,"2014-09-17","PRO14",1,10.0
5827,13865,3860,"2014-09-19","PRO14",1,19.0
5826,13864,3859,"2014-10-12","PRO14",1,42.5
5825,13863,3858,"2014-08-09","PRO14",1,8.0
5824,13862,3857,"2014-08-29","PRO14",1,5.0
5823,13861,3856,"2014-09-20","PRO14",1,20.0
5822,13860,3855,"2014-08-13","PRO14",1,24.0
5821,13859,3854,"2014-09-13","PRO14",1,18.0
5820,13858,3853,"2014-10-12","PRO14",1,28.0
5819,13857,3852,"2014-08-13","PRO14",1,28.0
5818,13856,3851,"2014-10-07","PRO14",1,47.0
5817,13855,3850,"2014-08-15","PRO14",1,5.0
5816,13854,3849,"2014-10-12","PRO14",1,3.0
5815,13853,3848,"2014-09-24","PRO14",1,3.0
5814,13852,3847,"2014-09-09","PRO14",1,4.0
5813,13851,3846,"2014-08-19","PRO14",1,16.0
5812,13850,3845,"2014-08-24","PRO14",1,5.0
5811,13849,3844,"2014-08-05","PRO14",1,48.0
5810,13848,3843,"2014-09-08","PRO14",1,19.0
5809,13847,3842,"2014-08-01","PRO14",1,1.0
5808,13846,3841,"2014-09-29","PRO14",1,74.0
5807,13845,3840,"2014-09-08","PRO14",1,15.0
5806,13844,3839,"2014-08-16","PRO14",1,9.0
5805,13843,3838,"2014-09-21","PRO14",1,28.0
5804,13842,3837,"2014-09-23","PRO14",1,5.0
5803,13841,3836,"2014-08-10","PRO14",1,3.0
5802,13840,3835,"2014-09-06","PRO14",1,6.0
5801,13839,3834,"2014-07-28","PRO14",1,1.0
5800,13838,3833,"2014-08-21","PRO14",1,28.0
5799,13837,3832,"2014-10-14","PRO14",1,7.0
5798,13836,3831,"2014-08-22","PRO14",1,25.0
5797,13835,3830,"2014-09-20","PRO14",1,13.0
5796,13834,3829,"2014-10-21","PRO14",1,16.0
5795,13833,3828,"2014-07-22","PRO14",1,13.0
5794,13832,3827,"2014-10-02","PRO14",1,10.0
5793,13831,3826,"2014-10-19","PRO14",1,17.0
5792,13830,3825,"2014-09-20","PRO14",1,3.0
5791,13829,3824,"2014-10-02","PRO14",1,14.0
5790,13828,3823,"2014-09-28","PRO14",1,9.0
5789,13827,3822,"2014-08-16","PRO14",1,80.0
5788,13826,3821,"2014-08-12","PRO14",1,15.0
5787,13825,3820,"2014-09-22","PRO14",1,10.0
5786,13823,3818,"2014-08-03","PRO14",1,10.0
5785,13822,3817,"2014-09-16","PRO14",1,14.0
5784,13821,3816,"2014-09-17","PRO14",1,24.0
5783,13820,3815,"2014-09-06","PRO14",1,8.0
5782,13819,3814,"2014-08-17","PRO14",1,17.0
5781,13818,3813,"2014-09-23","PRO14",1,14.0
5780,13817,3812,"2014-09-26","PRO14",1,10.0
5779,13815,3810,"2014-09-24","PRO14",1,22.0
5778,13814,3809,"2014-10-08","PRO14",1,13.0
5777,13813,3808,"2014-09-04","PRO14",1,14.0
5776,13812,3807,"2014-09-10","PRO14",1,49.0
5775,13811,3806,"2014-10-01","PRO14",1,20.0
5774,13810,3805,"2014-07-25","PRO14",1,2.0
5773,13809,3804,"2014-09-10","PRO14",1,20.0
5772,13808,3803,"2014-09-11","PRO14",1,19.0
5771,13807,3802,"2014-09-30","PRO14",1,7.0
5770,13806,3801,"2014-08-27","PRO14",1,20.0
5769,13805,3800,"2014-07-27","PRO14",1,21.0
5768,13804,3799,"2014-07-20","PRO14",1,6.0
5767,13803,3798,"2014-07-19","PRO14",1,37.0
5766,13801,3796,"2014-09-25","PRO14",1,14.0
5765,13800,3795,"2014-09-05","PRO14",1,12.0
5764,13799,3794,"2014-09-15","PRO14",1,21.0
5763,13798,3793,"2014-09-06","PRO14",1,24.0
5762,13797,3792,"2014-10-23","PRO14",1,67.0
5761,13795,3790,"2014-09-13","PRO14",1,14.0
5760,13794,3789,"2014-10-17","PRO14",1,21.0
5759,13793,3788,"2014-08-20","PRO14",1,9.0
5758,13792,3787,"2014-08-13","PRO14",1,10.0
5757,13791,3786,"2014-09-22","PRO14",1,8.0
5756,13790,3785,"2014-08-22","PRO14",1,3.0
5755,13789,3784,"2014-07-22","PRO14",1,8.0
5754,13788,3783,"2014-09-18","PRO14",1,33.0
5753,13787,3782,"2014-08-23","PRO14",1,2.0
5752,13786,3781,"2014-07-25","PRO14",1,8.0
5751,13785,3780,"2014-08-21","PRO14",1,4.0
5750,13784,3779,"2014-09-11","PRO14",1,86.0
5749,13783,3778,"2014-10-07","PRO14",1,41.0
5748,13782,3777,"2014-10-10","PRO14",1,28.0
5747,13781,3776,"2014-07-31","PRO14",1,35.0
5746,13780,3775,"2014-09-17","PRO14",1,8.0
5745,13779,3774,"2014-08-19","PRO14",1,20.0
5744,13778,3773,"2014-08-20","PRO14",1,6.0
5743,13777,3772,"2014-07-30","PRO14",1,7.0
5742,13776,3771,"2014-07-28","PRO14",1,28.0
5741,13775,3770,"2014-10-06","PRO14",1,11.0
5740,13774,3769,"2014-08-18","PRO14",1,22.0
5739,13773,3768,"2014-09-15","PRO14",1,72.0
5738,13772,3767,"2014-09-11","PRO14",1,49.0
5737,13771,3766,"2014-08-26","PRO14",1,5.0
5736,13770,3765,"2014-09-04","PRO14",1,9.0
5735,13769,3764,"2014-08-21","PRO14",1,1.0
5734,13768,3763,"2014-07-26","PRO14",1,53.3
5733,13767,3762,"2014-08-23","PRO14",1,16.0
5732,13766,3761,"2014-09-14","PRO14",1,60.0
5731,13765,3760,"2014-09-08","PRO14",1,6.7
5730,13764,3759,"2014-08-21","PRO14",1,24.0
5729,13763,3758,"2014-09-30","PRO14",1,13.0
5728,13762,3757,"2014-10-05","PRO14",1,3.0
5727,13761,3756,"2014-07-25","PRO14",1,16.0
5726,13760,3755,"2014-09-09","PRO14",1,50.0
5725,13759,3754,"2014-10-12","PRO14",1,6.0
5724,13758,3753,"2014-09-16","PRO14",1,4.0
5723,13757,3752,"2014-07-24","PRO14",1,27.0
5722,13756,3751,"2014-09-13","PRO14",1,46.0
5721,13755,3750,"2014-09-16","PRO14",1,24.0
5720,13754,3749,"2014-08-03","PRO14",1,3.0
5719,13753,3748,"2014-09-29","PRO14",1,6.0
5718,13752,3747,"2014-09-07","PRO14",1,6.7
5717,13751,3746,"2014-08-15","PRO14",1,17.0
5716,13750,3745,"2014-09-20","PRO14",1,18.0
5715,13749,3744,"2014-10-24","PRO14",1,45.0
5714,13748,3743,"2014-10-01","PRO14",1,3.0
5713,13747,3742,"2014-09-17","PRO14",1,20.0
5712,13746,3741,"2014-10-02","PRO14",1,28.0
5711,13745,3740,"2014-09-30","PRO14",1,10.0
5710,13744,3739,"2014-09-22","PRO14",1,34.0
5709,13743,3738,"2014-10-12","PRO14",1,10.0
5708,13742,3737,"2014-10-14","PRO14",1,12.0
5707,13741,3736,"2014-09-09","PRO14",1,3.0
5706,13740,3735,"2014-09-15","PRO14",1,18.0
5705,13739,3734,"2014-09-04","PRO14",1,51.0
5704,13738,3733,"2014-09-17","PRO14",1,12.0
5703,13737,3732,"2014-10-12","PRO14",1,20.0
5702,13736,3731,"2014-10-17","PRO14",1,7.0
5701,13735,3730,"2014-09-13","PRO14",1,78.0
5700,13734,3729,"2014-07-16","PRO14",1,8.0
5699,13733,3728,"2014-07-31","PRO14",1,1.0
5698,13732,3727,"2014-10-15","PRO14",1,16.7
5697,13731,3726,"2014-08-31","PRO14",1,1.0
5696,13730,3725,"2014-07-30","PRO14",1,11.0
5695,13729,3724,"2014-07-23","PRO14",1,38.0
5694,13728,3723,"2014-07-24","PRO14",1,1.0
5693,13727,3722,"2014-07-26","PRO14",1,13.0
5692,13726,3721,"2014-09-02","PRO14",1,29.0
5691,13725,3720,"2014-07-26","PRO14",1,13.0
5690,13724,3719,"2014-07-16","PRO14",1,14.0
5689,13723,3718,"2014-09-18","PRO14",1,13.0
5688,13722,3717,"2014-08-25","PRO14",1,40.0
5687,13721,3716,"2014-07-28","PRO14",1,52.0
5686,13720,3715,"2014-08-25","PRO14",1,6.0
5685,13719,3714,"2014-10-20","PRO14",1,20.0
5684,13718,3713,"2014-10-04","PRO14",1,32.0
5683,13717,3712,"2014-09-21","PRO14",1,20.0
5682,13716,3711,"2014-10-10","PRO14",1,20.0
5681,13715,3710,"2014-10-11","PRO14",1,11.0
5680,13714,3709,"2014-09-04","PRO14",1,17.0
5679,13713,3708,"2014-10-12","PRO14",1,9.0
5678,13712,3707,"2014-10-21","PRO14",1,88.0
5677,13711,3706,"2014-09-19","PRO14",1,3.0
5676,13710,3705,"2014-08-28","PRO14",1,10.0
5675,13709,3704,"2014-08-02","PRO14",1,2.0
5674,13708,3703,"2014-10-04","PRO14",1,38.0
5673,13707,3702,"2014-10-18","PRO14",1,10.0
5672,13706,3701,"2014-10-21","PRO14",1,24.0
5671,13705,3700,"2014-08-16","PRO14",1,28.0
5670,13704,3699,"2014-10-10","PRO14",1,10.0
5669,13703,3698,"2014-09-20","PRO14",1,7.0
5668,13702,3697,"2014-09-02","PRO14",1,8.0
5667,13701,3696,"2014-10-15","PRO14",1,26.0
5666,13700,3695,"2014-07-19","PRO14",1,19.0
5665,13699,3694,"2014-08-26","PRO14",1,19.0
5664,13698,3693,"2014-07-17","PRO14",1,3.0
5663,13697,3692,"2014-09-09","PRO14",1,3.0
5662,13696,3691,"2014-08-09","PRO14",1,44.0
5661,13695,3690,"2014-09-09","PRO14",1,40.0
5660,13694,3689,"2014-10-08","PRO14",1,20.0
5659,13693,3688,"2014-09-09","PRO14",1,25.0
5658,13692,3687,"2014-10-21","PRO14",1,4.0
5657,13691,3686,"2014-08-29","PRO14",1,13.0
5656,13690,3685,"2014-07-23","PRO14",1,1.0
5655,13689,3684,"2014-08-16","PRO14",1,3.0
5654,13688,3683,"2014-09-03","PRO14",1,5.0
5653,13687,3682,"2014-07-21","PRO14",1,8.0
5652,13686,3681,"2014-10-16","PRO14",1,28.0
5651,13685,3680,"2014-10-09","PRO14",1,7.0
5650,13684,3679,"2014-10-02","PRO14",1,21.0
5649,13683,3678,"2014-08-20","PRO14",1,7.0
5648,13682,3677,"2014-09-20","PRO14",1,47.0
5647,13681,3676,"2014-10-22","PRO14",1,15.0
5646,13680,3675,"2014-09-28","PRO14",1,26.0
5645,13679,3674,"2014-10-15","PRO14",1,20.0
5644,13678,3673,"2014-10-18","PRO14",1,38.0
5643,13677,3672,"2014-10-16","PRO14",1,32.0
5642,13676,3671,"2014-09-10","PRO14",1,39.0
5641,13675,3670,"2014-09-17","PRO14",1,12.0
5640,13674,3669,"2014-10-10","PRO14",1,15.0
5639,13673,3668,"2014-10-13","PRO14",1,41.0
5638,13672,3667,"2014-09-06","PRO14",1,18.0
5637,13671,3666,"2014-08-09","PRO14",1,41.0
5636,13670,3665,"2014-10-14","PRO14",1,36.0
5635,13669,3664,"2014-07-25","PRO14",1,28.0
5634,13668,3663,"2014-09-05","PRO14",1,54.0
5633,13667,3662,"2014-09-03","PRO14",1,10.0
5632,13666,3661,"2014-09-18","PRO14",1,22.0
5631,13665,3660,"2014-09-11","PRO14",1,5.0
5630,13664,3659,"2014-07-23","PRO14",1,24.0
5629,13663,3658,"2014-08-12","PRO14",1,34.0
5628,13662,3657,"2014-08-27","PRO14",1,38.0
5627,13661,3656,"2014-09-15","PRO14",1,38.0
5626,13659,3654,"2014-09-13","PRO14",1,23.0
5625,13658,3653,"2014-09-23","PRO14",1,22.0
5624,13657,3652,"2014-08-14","PRO14",1,18.0
5623,13656,3651,"2014-08-10","PRO14",1,25.0
5622,13655,3650,"2014-08-18","PRO14",1,20.0
5621,13654,3649,"2014-10-03","PRO14",1,3.0
5620,13653,3648,"2014-10-12","PRO14",1,15.0
5619,13651,3646,"2014-08-01","PRO14",1,30.0
5618,13650,3645,"2014-08-15","PRO14",1,12.0
5617,13649,3644,"2014-07-28","PRO14",1,12.0
5616,13648,3643,"2014-10-01","PRO14",1,33.0
5615,13647,3642,"2014-08-09","PRO14",1,33.0
5614,13646,3641,"2014-09-02","PRO14",1,8.0
5613,13645,3640,"2014-08-23","PRO14",1,36.0
5612,13644,3639,"2014-07-31","PRO14",1,2.0
5611,13643,3638,"2014-08-30","PRO14",1,15.0
5610,13642,3637,"2014-07-19","PRO14",1,20.0
5609,13641,3636,"2014-10-15","PRO14",1,28.0
5608,13640,3635,"2014-09-04","PRO14",1,16.0
5607,13639,3634,"2014-09-07","PRO14",1,3.0
5606,13638,3633,"2014-07-21","PRO14",1,11.0
5605,13637,3632,"2014-09-12","PRO14",1,1.0
5604,13636,3631,"2014-09-15","PRO14",1,7.5
5603,13635,3630,"2014-10-07","PRO14",1,16.0
5602,13634,3629,"2014-08-02","PRO14",1,6.0
5601,13632,3627,"2014-08-26","PRO14",1,20.0
5600,13631,3626,"2014-10-03","PRO14",1,3.0
5599,13630,3625,"2014-09-05","PRO14",1,24.0
5598,13629,3624,"2014-08-11","PRO14",1,34.0
5597,13628,3623,"2014-08-11","PRO14",1,17.0
5596,13627,3622,"2014-07-17","PRO14",1,4.0
5595,13626,3621,"2014-10-17","PRO14",1,15.0
5594,13625,3620,"2014-10-12","PRO14",1,9.0
5593,13624,3619,"2014-10-06","PRO14",1,3.0
5592,13623,3618,"2014-07-24","PRO14",1,5.0
5591,13622,3617,"2014-10-10","PRO14",1,8.0
5590,13621,3616,"2014-09-27","PRO14",1,18.0
5589,13620,3615,"2014-10-18","PRO14",1,2.0
5588,13619,3614,"2014-10-23","PRO14",1,20.0
5587,13618,3613,"2014-10-24","PRO14",1,61.0
5586,13617,3612,"2014-08-18","PRO14",1,41.0
5585,13616,3611,"2014-08-07","PRO14",1,3.0
5584,13615,3610,"2014-08-11","PRO14",1,2.0
5583,13614,3609,"2014-07-19","PRO14",1,1.0
5582,13613,3608,"2014-09-17","PRO14",1,20.0
5581,13612,3607,"2014-07-20","PRO14",1,28.0
5580,13611,3606,"2014-10-09","PRO14",1,45.0
5579,13610,3605,"2014-09-28","PRO14",1,25.0
5578,13609,3604,"2014-10-19","PRO14",1,15.0
5577,13608,3603,"2014-09-21","PRO14",1,16.0
5576,13607,3602,"2014-08-31","PRO14",1,43.0
5575,13606,3601,"2014-08-07","PRO14",1,15.0
5574,13605,3600,"2014-09-08","PRO14",1,14.0
5573,13604,3599,"2014-08-01","PRO14",1,17.0
5572,13603,3598,"2014-08-28","PRO14",1,75.0
5571,13602,3597,"2014-09-19","PRO14",1,3.0
5570,13601,3596,"2014-08-13","PRO14",1,2.0
5569,13600,3595,"2014-08-10","PRO14",1,28.0
5568,13599,3594,"2014-08-18","PRO14",1,7.0
5567,13598,3593,"2014-10-03","PRO14",1,20.0
5566,13597,3592,"2014-10-12","PRO14",1,15.0
5565,13596,3591,"2014-08-05","PRO14",1,18.0
5564,13595,3590,"2014-09-25","PRO14",1,14.0
5563,13594,3589,"2014-10-02","PRO14",1,5.0
5562,13593,3588,"2014-09-27","PRO14",1,40.0
5561,13592,3587,"2014-09-16","PRO14",1,5.0
5560,13591,3586,"2014-07-28","PRO14",1,18.0
5559,13590,3585,"2014-09-20","PRO14",1,30.0
5558,13589,3584,"2014-09-27","PRO14",1,3.0
5557,13588,3583,"2014-08-17","PRO14",1,45.0
5556,13587,3582,"2014-09-17","PRO14",1,5.0
5555,13586,3581,"2014-09-15","PRO14",1,10.0
5554,13585,3580,"2014-09-01","PRO14",1,38.0
5553,13584,3579,"2014-10-16","PRO14",1,80.0
5552,13583,3578,"2014-09-25","PRO14",1,6.7
5551,13582,3577,"2014-08-06","PRO14",1,19.0
5550,13581,3576,"2014-08-29","PRO14",1,17.0
5549,13580,3575,"2014-09-20","PRO14",1,6.0
5548,13579,3574,"2014-09-17","PRO14",1,7.0
5547,13578,3573,"2014-10-06","PRO14",1,19.0
5546,13577,3572,"2014-09-04","PRO14",1,15.0
5545,13576,3571,"2014-08-07","PRO14",1,4.0
5544,13575,3570,"2014-09-08","PRO14",1,4.0
5543,13574,3569,"2014-07-31","PRO14",1,2.0
5542,13573,3568,"2014-07-24","PRO14",1,17.0
5541,13572,3567,"2014-07-24","PRO14",1,3.0
5540,13571,3566,"2014-10-01","PRO14",1,23.3
5539,13570,3565,"2014-09-14","PRO14",1,26.7
5538,13569,3564,"2014-09-28","PRO14",1,16.0
5537,13568,3563,"2014-07-19","PRO14",1,17.0
5536,13567,3562,"2014-07-30","PRO14",1,12.0
5535,13566,3561,"2014-10-12","PRO14",1,8.0
5534,13565,3560,"2014-09-30","PRO14",1,69.0
5533,13563,3558,"2014-07-30","PRO14",1,10.0
5532,13562,3557,"2014-07-19","PRO14",1,8.0
5531,13561,3556,"2014-10-24","PRO14",1,54.0
5530,13560,3555,"2014-09-19","PRO14",1,47.0
5529,13559,3554,"2014-09-29","PRO14",1,26.7
5528,13558,3553,"2014-08-22","PRO14",1,8.0
5527,13557,3552,"2014-08-22","PRO14",1,10.0
5526,13556,3551,"2014-08-01","PRO14",1,1.0
5525,13555,3550,"2014-09-01","PRO14",1,3.0
5524,13554,3549,"2014-07-23","PRO14",1,30.0
5523,13553,3548,"2014-10-20","PRO14",1,3.0
5522,13552,3547,"2014-08-09","PRO14",1,10.0
5521,13551,3546,"2014-07-24","PRO14",1,5.0
5520,13550,3545,"2014-07-21","PRO14",1,50.0
5519,13549,3544,"2014-07-22","PRO14",1,10.0
5518,13548,3543,"2014-08-27","PRO14",1,1.0
5517,13547,3542,"2014-08-19","PRO14",1,13.0
5516,13546,3541,"2014-08-28","PRO14",1,17.0
5515,13545,3540,"2014-10-17","PRO14",1,33.0
5514,13544,3539,"2014-09-28","PRO14",1,10.0
5513,13543,3538,"2014-10-17","PRO14",1,1.0
5512,13542,3537,"2014-10-21","PRO14",1,11.0
5511,13541,3536,"2014-08-15","PRO14",1,6.0
5510,13540,3535,"2014-08-03","PRO14",1,10.0
5509,13539,3534,"2014-09-08","PRO14",1,3.0
5508,13538,3533,"2014-10-08","PRO14",1,46.0
5507,13537,3532,"2014-08-07","PRO14",1,5.0
5506,13536,3531,"2014-09-29","PRO14",1,22.0
5505,13535,3530,"2014-08-03","PRO14",1,18.0
5504,13534,3529,"2014-08-23","PRO14",1,4.0
5503,13533,3528,"2014-08-09","PRO14",1,26.0
5502,13532,3527,"2014-09-14","PRO14",1,25.0
5501,13531,3526,"2014-10-17","PRO14",1,27.0
5500,13530,3525,"2014-09-22","PRO14",1,18.0
5499,13529,3524,"2014-09-02","PRO14",1,3.0
5498,13528,3523,"2014-08-10","PRO14",1,18.0
5497,13527,3522,"2014-08-10","PRO14",1,2.0
5496,13526,3521,"2014-08-19","PRO14",1,7.0
5495,13525,3520,"2014-10-05","PRO14",1,2.0
5494,13524,3519,"2014-08-09","PRO14",1,28.0
5493,13523,3518,"2014-07-28","PRO14",1,10.0
5492,13522,3517,"2014-08-31","PRO14",1,6.0
5491,13521,3516,"2014-09-27","PRO14",1,4.0
5490,13520,3515,"2014-09-26","PRO14",1,17.0
5489,13519,3514,"2014-10-21","PRO14",1,9.0
5488,13518,3513,"2014-08-22","PRO14",1,8.0
5487,13517,3512,"2014-10-20","PRO14",1,5.0
5486,13516,3511,"2014-09-01","PRO14",1,1.0
5485,13515,3510,"2014-09-01","PRO14",1,2.0
5484,13514,3509,"2014-10-20","PRO14",1,20.0
5483,13513,3508,"2014-07-27","PRO14",1,21.0
5482,13512,3507,"2014-08-05","PRO14",1,32.0
5481,13511,3506,"2014-08-14","PRO14",1,6.0
5480,13510,3505,"2014-09-29","PRO14",1,3.0
5479,13509,3504,"2014-09-03","PRO14",1,22.0
5478,13508,3503,"2014-08-08","PRO14",1,10.0
5477,13507,3502,"2014-08-07","PRO14",1,17.0
5476,13506,3501,"2014-08-15","PRO14",1,1.0
5475,13505,3500,"2014-08-27","PRO14",1,3.0
5474,13504,3499,"2014-09-14","PRO14",1,21.0
5473,13503,3498,"2014-10-10","PRO14",1,14.0
5472,13502,3497,"2014-09-11","PRO14",1,9.0
5471,13501,3496,"2014-08-18","PRO14",1,28.0
5470,13500,3495,"2014-09-23","PRO14",1,38.0
5469,13499,3494,"2014-09-24","PRO14",1,25.0
5468,13498,3493,"2014-09-15","PRO14",1,1.0
5467,13497,3492,"2014-07-27","PRO14",1,22.0
5466,13496,3491,"2014-09-19","PRO14",1,12.0
5465,13495,3490,"2014-09-26","PRO14",1,16.0
5464,13494,3489,"2014-09-18","PRO14",1,5.0
5463,13493,3488,"2014-10-07","PRO14",1,4.0
5462,13492,3487,"2014-09-05","PRO14",1,4.0
5461,13491,3486,"2014-10-14","PRO14",1,14.0
5460,13490,3485,"2014-09-20","PRO14",1,15.0
5459,13489,3484,"2014-07-30","PRO14",1,10.0
5458,13488,3483,"2014-09-21","PRO14",1,13.0
5457,13487,3482,"2014-09-28","PRO14",1,3.0
5456,13486,3481,"2014-08-20","PRO14",1,3.0
5455,13485,3480,"2014-09-21","PRO14",1,3.0
5454,13484,3479,"2014-08-18","PRO14",1,7.0
5453,13483,3478,"2014-10-23","PRO14",1,24.0
5452,13482,3477,"2014-10-12","PRO14",1,9.0
5451,13481,3476,"2014-09-01","PRO14",1,45.0
5450,13480,3475,"2014-10-06","PRO14",1,22.0
5449,13479,3474,"2014-08-06","PRO14",1,3.0
5448,13478,3473,"2014-09-29","PRO14",1,5.0
5447,13477,3472,"2014-08-03","PRO14",1,3.0
5446,13476,3471,"2014-09-25","PRO14",1,17.5
5445,13475,3470,"2014-10-04","PRO14",1,16.0
5444,13474,3469,"2014-08-27","PRO14",1,14.0
5443,13473,3468,"2014-07-27","PRO14",1,15.0
5442,13472,3467,"2014-07-20","PRO14",1,32.0
5441,13471,3466,"2014-08-21","PRO14",1,1.0
5440,13470,3465,"2014-09-13","PRO14",1,18.0
5439,13469,3464,"2014-08-05","PRO14",1,26.7
5438,13468,3463,"2014-07-29","PRO14",1,45.0
5437,13467,3462,"2014-10-06","PRO14",1,29.0
5436,13466,3461,"2014-10-23","PRO14",1,16.7
5435,13465,3460,"2014-08-23","PRO14",1,35.0
5434,13464,3459,"2014-08-15","PRO14",1,44.0
5433,13463,3458,"2014-07-20","PRO14",1,1.0
5432,13462,3457,"2014-09-18","PRO14",1,1.0
5431,13461,3456,"2014-08-24","PRO14",1,40.0
5430,13460,3455,"2014-09-30","PRO14",1,57.0
5429,13459,3454,"2014-07-30","PRO14",1,26.0
5428,13458,3453,"2014-10-22","PRO14",1,2.0
5427,13457,3452,"2014-08-11","PRO14",1,7.0
5426,13456,3451,"2014-08-29","PRO14",1,38.0
5425,13455,3450,"2014-10-22","PRO14",1,23.0
5424,13454,3449,"2014-09-02","PRO14",1,55.0
5423,13453,3448,"2014-07-30","PRO14",1,2.0
5422,13452,3447,"2014-09-28","PRO14",1,32.0
5421,13451,3446,"2014-08-04","PRO14",1,15.0
5420,13450,3445,"2014-09-28","PRO14",1,13.0
5419,13449,3444,"2014-08-01","PRO14",1,39.0
5418,13448,3443,"2014-07-19","PRO14",1,8.0
5417,13447,3442,"2014-08-18","PRO14",1,47.0
5416,13446,3441,"2014-09-07","PRO14",1,23.0
5415,13445,3440,"2014-10-02","PRO14",1,28.0
5414,13444,3439,"2014-10-03","PRO14",1,3.0
5413,13443,3438,"2014-08-24","PRO14",1,27.0
5412,13442,3437,"2014-09-26","PRO14",1,30.0
5411,13441,3436,"2014-08-25","PRO14",1,6.0
5410,13440,3435,"2014-09-30","PRO14",1,10.0
5409,13439,3434,"2014-07-30","PRO14",1,49.0
5408,13438,3433,"2014-08-16","PRO14",1,2.0
5407,13437,3432,"2014-07-30","PRO14",1,4.0
5406,13436,3431,"2014-10-04","PRO14",1,7.0
5405,13435,3430,"2014-10-19","PRO14",1,3.0
5404,13434,3429,"2014-10-22","PRO14",1,24.0
5403,13433,3428,"2014-09-19","PRO14",1,47.0
5402,13432,3427,"2014-08-28","PRO14",1,4.0
5401,13431,3426,"2014-10-07","PRO14",1,14.0
5400,13430,3425,"2014-08-09","PRO14",1,18.0
5399,13429,3424,"2014-07-28","PRO14",1,61.0
5398,13428,3423,"2014-10-03","PRO14",1,1.0
5397,13427,3422,"2014-09-14","PRO14",1,1.0
5396,13426,3421,"2014-09-29","PRO14",1,8.0
5395,13425,3420,"2014-07-20","PRO14",1,27.0
5394,13424,3419,"2014-07-31","PRO14",1,20.0
5393,13423,3418,"2014-08-09","PRO14",1,17.0
5392,13422,3417,"2014-08-20","PRO14",1,19.0
5391,13421,3416,"2014-09-04","PRO14",1,5.0
5390,13420,3415,"2014-08-24","PRO14",1,35.0
5389,13419,3414,"2014-10-05","PRO14",1,23.0
5388,13418,3413,"2014-10-13","PRO14",1,14.0
5387,13417,3412,"2014-09-09","PRO14",1,37.0
5386,13416,3411,"2014-09-15","PRO14",1,36.0
