"IDE_PEDIDO";"DES_PEDIDO"
10858;"ORDER SALES MIG100459"
10465;"ORDER SALES MIG100066"
15389;"ORDER SALES MIG104990"
14980;"ORDER SALES MIG104581"
14881;"ORDER SALES MIG104482"
14763;"ORDER SALES MIG104364"
14550;"ORDER SALES MIG104151"
14549;"ORDER SALES MIG104150"
14340;"ORDER SALES MIG103941"
14172;"ORDER SALES MIG103773"
13445;"ORDER SALES MIG103046"
13318;"ORDER SALES MIG102919"
13077;"ORDER SALES MIG102678"
12380;"ORDER SALES MIG101981"
11931;"ORDER SALES MIG101532"
11276;"ORDER SALES MIG100877"
11272;"ORDER SALES MIG100873"
11243;"ORDER SALES MIG100844"
11093;"ORDER SALES MIG100694"
10927;"ORDER SALES MIG100528"
10618;"ORDER SALES MIG100219"
14628;"ORDER SALES MIG104229"
12543;"ORDER SALES MIG102144"
15005;"ORDER SALES MIG104606"
13594;"ORDER SALES MIG103195"
13397;"ORDER SALES MIG102998"
13296;"ORDER SALES MIG102897"
12541;"ORDER SALES MIG102142"
11788;"ORDER SALES MIG101389"
11402;"ORDER SALES MIG101003"
10771;"ORDER SALES MIG100372"
10690;"ORDER SALES MIG100291"
14429;"ORDER SALES MIG104030"
13631;"ORDER SALES MIG103232"
12086;"ORDER SALES MIG101687"
12014;"ORDER SALES MIG101615"
11512;"ORDER SALES MIG101113"
11451;"ORDER SALES MIG101052"
11416;"ORDER SALES MIG101017"
10891;"ORDER SALES MIG100492"
10628;"ORDER SALES MIG100229"
14960;"ORDER SALES MIG104561"
10802;"ORDER SALES MIG100403"
14315;"ORDER SALES MIG103916"
13598;"ORDER SALES MIG103199"
13428;"ORDER SALES MIG103029"
13008;"ORDER SALES MIG102609"
12810;"ORDER SALES MIG102411"
12755;"ORDER SALES MIG102356"
12747;"ORDER SALES MIG102348"
12257;"ORDER SALES MIG101858"
11545;"ORDER SALES MIG101146"
11004;"ORDER SALES MIG100605"
10541;"ORDER SALES MIG100142"
15288;"ORDER SALES MIG104889"
15038;"ORDER SALES MIG104639"
14331;"ORDER SALES MIG103932"
14254;"ORDER SALES MIG103855"
13874;"ORDER SALES MIG103475"
13654;"ORDER SALES MIG103255"
12915;"ORDER SALES MIG102516"
12889;"ORDER SALES MIG102490"
12712;"ORDER SALES MIG102313"
12624;"ORDER SALES MIG102225"
12368;"ORDER SALES MIG101969"
12253;"ORDER SALES MIG101854"
12098;"ORDER SALES MIG101699"
11865;"ORDER SALES MIG101466"
11771;"ORDER SALES MIG101372"
11752;"ORDER SALES MIG101353"
11042;"ORDER SALES MIG100643"
10985;"ORDER SALES MIG100586"
10678;"ORDER SALES MIG100279"
10613;"ORDER SALES MIG100214"
10521;"ORDER SALES MIG100122"
15276;"ORDER SALES MIG104877"
10418;"ORDER SALES MIG100019"
13989;"ORDER SALES MIG103590"
13444;"ORDER SALES MIG103045"
14722;"ORDER SALES MIG104323"
14469;"ORDER SALES MIG104070"
14280;"ORDER SALES MIG103881"
13352;"ORDER SALES MIG102953"
12700;"ORDER SALES MIG102301"
12516;"ORDER SALES MIG102117"
14547;"ORDER SALES MIG104148"
12778;"ORDER SALES MIG102379"
12216;"ORDER SALES MIG101817"
11304;"ORDER SALES MIG100905"
11065;"ORDER SALES MIG100666"
11034;"ORDER SALES MIG100635"
10841;"ORDER SALES MIG100442"
11973;"ORDER SALES MIG101574"
10708;"ORDER SALES MIG100309"
15199;"ORDER SALES MIG104800"
14670;"ORDER SALES MIG104271"
14600;"ORDER SALES MIG104201"
14451;"ORDER SALES MIG104052"
14201;"ORDER SALES MIG103802"
14159;"ORDER SALES MIG103760"
13708;"ORDER SALES MIG103309"
12682;"ORDER SALES MIG102283"
12477;"ORDER SALES MIG102078"
11930;"ORDER SALES MIG101531"
11915;"ORDER SALES MIG101516"
11704;"ORDER SALES MIG101305"
10826;"ORDER SALES MIG100427"
10573;"ORDER SALES MIG100174"
14717;"ORDER SALES MIG104318"
14211;"ORDER SALES MIG103812"
13436;"ORDER SALES MIG103037"
12861;"ORDER SALES MIG102462"
12786;"ORDER SALES MIG102387"
12695;"ORDER SALES MIG102296"
12429;"ORDER SALES MIG102030"
11967;"ORDER SALES MIG101568"
11808;"ORDER SALES MIG101409"
11724;"ORDER SALES MIG101325"
11629;"ORDER SALES MIG101230"
11398;"ORDER SALES MIG100999"
11246;"ORDER SALES MIG100847"
11027;"ORDER SALES MIG100628"
10767;"ORDER SALES MIG100368"
10711;"ORDER SALES MIG100312"
10707;"ORDER SALES MIG100308"
10539;"ORDER SALES MIG100140"
10469;"ORDER SALES MIG100070"
13718;"ORDER SALES MIG103319"
14440;"ORDER SALES MIG104041"
12572;"ORDER SALES MIG102173"
10804;"ORDER SALES MIG100405"
10591;"ORDER SALES MIG100192"
13475;"ORDER SALES MIG103076"
13000;"ORDER SALES MIG102601"
12307;"ORDER SALES MIG101908"
11845;"ORDER SALES MIG101446"
11046;"ORDER SALES MIG100647"
15120;"ORDER SALES MIG104721"
13298;"ORDER SALES MIG102899"
11803;"ORDER SALES MIG101404"
15058;"ORDER SALES MIG104659"
13525;"ORDER SALES MIG103126"
13383;"ORDER SALES MIG102984"
13348;"ORDER SALES MIG102949"
12588;"ORDER SALES MIG102189"
12309;"ORDER SALES MIG101910"
11877;"ORDER SALES MIG101478"
11607;"ORDER SALES MIG101208"
11269;"ORDER SALES MIG100870"
11059;"ORDER SALES MIG100660"
10950;"ORDER SALES MIG100551"
10502;"ORDER SALES MIG100103"
15227;"ORDER SALES MIG104828"
14492;"ORDER SALES MIG104093"
14317;"ORDER SALES MIG103918"
14101;"ORDER SALES MIG103702"
13762;"ORDER SALES MIG103363"
13419;"ORDER SALES MIG103020"
13149;"ORDER SALES MIG102750"
12664;"ORDER SALES MIG102265"
12328;"ORDER SALES MIG101929"
11697;"ORDER SALES MIG101298"
11482;"ORDER SALES MIG101083"
10993;"ORDER SALES MIG100594"
11939;"ORDER SALES MIG101540"
10756;"ORDER SALES MIG100357"
14734;"ORDER SALES MIG104335"
14488;"ORDER SALES MIG104089"
14399;"ORDER SALES MIG104000"
14308;"ORDER SALES MIG103909"
13248;"ORDER SALES MIG102849"
12658;"ORDER SALES MIG102259"
12410;"ORDER SALES MIG102011"
11120;"ORDER SALES MIG100721"
11057;"ORDER SALES MIG100658"
10857;"ORDER SALES MIG100458"
10566;"ORDER SALES MIG100167"
10458;"ORDER SALES MIG100059"
14897;"ORDER SALES MIG104498"
14664;"ORDER SALES MIG104265"
14249;"ORDER SALES MIG103850"
13624;"ORDER SALES MIG103225"
13467;"ORDER SALES MIG103068"
12843;"ORDER SALES MIG102444"
12679;"ORDER SALES MIG102280"
12189;"ORDER SALES MIG101790"
14839;"ORDER SALES MIG104440"
14750;"ORDER SALES MIG104351"
14077;"ORDER SALES MIG103678"
13277;"ORDER SALES MIG102878"
12643;"ORDER SALES MIG102244"
12377;"ORDER SALES MIG101978"
12227;"ORDER SALES MIG101828"
11794;"ORDER SALES MIG101395"
11782;"ORDER SALES MIG101383"
11701;"ORDER SALES MIG101302"
11649;"ORDER SALES MIG101250"
11421;"ORDER SALES MIG101022"
15149;"ORDER SALES MIG104750"
14950;"ORDER SALES MIG104551"
14654;"ORDER SALES MIG104255"
14621;"ORDER SALES MIG104222"
14601;"ORDER SALES MIG104202"
14200;"ORDER SALES MIG103801"
13775;"ORDER SALES MIG103376"
13480;"ORDER SALES MIG103081"
13135;"ORDER SALES MIG102736"
12687;"ORDER SALES MIG102288"
12463;"ORDER SALES MIG102064"
12372;"ORDER SALES MIG101973"
12336;"ORDER SALES MIG101937"
12305;"ORDER SALES MIG101906"
11989;"ORDER SALES MIG101590"
11892;"ORDER SALES MIG101493"
11882;"ORDER SALES MIG101483"
11725;"ORDER SALES MIG101326"
11605;"ORDER SALES MIG101206"
11159;"ORDER SALES MIG100760"
11000;"ORDER SALES MIG100601"
10702;"ORDER SALES MIG100303"
12676;"ORDER SALES MIG102277"
13050;"ORDER SALES MIG102651"
11679;"ORDER SALES MIG101280"
11051;"ORDER SALES MIG100652"
14595;"ORDER SALES MIG104196"
14430;"ORDER SALES MIG104031"
14125;"ORDER SALES MIG103726"
13964;"ORDER SALES MIG103565"
13578;"ORDER SALES MIG103179"
11602;"ORDER SALES MIG101203"
11585;"ORDER SALES MIG101186"
11343;"ORDER SALES MIG100944"
10669;"ORDER SALES MIG100270"
10476;"ORDER SALES MIG100077"
13302;"ORDER SALES MIG102903"
12045;"ORDER SALES MIG101646"
11703;"ORDER SALES MIG101304"
10456;"ORDER SALES MIG100057"
15303;"ORDER SALES MIG104904"
15215;"ORDER SALES MIG104816"
14887;"ORDER SALES MIG104488"
14491;"ORDER SALES MIG104092"
14047;"ORDER SALES MIG103648"
13493;"ORDER SALES MIG103094"
13431;"ORDER SALES MIG103032"
13365;"ORDER SALES MIG102966"
13337;"ORDER SALES MIG102938"
12921;"ORDER SALES MIG102522"
12820;"ORDER SALES MIG102421"
12274;"ORDER SALES MIG101875"
11870;"ORDER SALES MIG101471"
11698;"ORDER SALES MIG101299"
10780;"ORDER SALES MIG100381"
10652;"ORDER SALES MIG100253"
10601;"ORDER SALES MIG100202"
15335;"ORDER SALES MIG104936"
15203;"ORDER SALES MIG104804"
15180;"ORDER SALES MIG104781"
15159;"ORDER SALES MIG104760"
15103;"ORDER SALES MIG104704"
14634;"ORDER SALES MIG104235"
14568;"ORDER SALES MIG104169"
14151;"ORDER SALES MIG103752"
13856;"ORDER SALES MIG103457"
13783;"ORDER SALES MIG103384"
13635;"ORDER SALES MIG103236"
13106;"ORDER SALES MIG102707"
13066;"ORDER SALES MIG102667"
12876;"ORDER SALES MIG102477"
12497;"ORDER SALES MIG102098"
12436;"ORDER SALES MIG102037"
11774;"ORDER SALES MIG101375"
11675;"ORDER SALES MIG101276"
11576;"ORDER SALES MIG101177"
11567;"ORDER SALES MIG101168"
11369;"ORDER SALES MIG100970"
11290;"ORDER SALES MIG100891"
11201;"ORDER SALES MIG100802"
11096;"ORDER SALES MIG100697"
10904;"ORDER SALES MIG100505"
10597;"ORDER SALES MIG100198"
12270;"ORDER SALES MIG101871"
10703;"ORDER SALES MIG100304"
14545;"ORDER SALES MIG104146"
13927;"ORDER SALES MIG103528"
11188;"ORDER SALES MIG100789"
10433;"ORDER SALES MIG100034"
13069;"ORDER SALES MIG102670"
12221;"ORDER SALES MIG101822"
12800;"ORDER SALES MIG102401"
12335;"ORDER SALES MIG101936"
15231;"ORDER SALES MIG104832"
14560;"ORDER SALES MIG104161"
14339;"ORDER SALES MIG103940"
13981;"ORDER SALES MIG103582"
12255;"ORDER SALES MIG101856"
11580;"ORDER SALES MIG101181"
10810;"ORDER SALES MIG100411"
15340;"ORDER SALES MIG104941"
14982;"ORDER SALES MIG104583"
14820;"ORDER SALES MIG104421"
14366;"ORDER SALES MIG103967"
14293;"ORDER SALES MIG103894"
14177;"ORDER SALES MIG103778"
13538;"ORDER SALES MIG103139"
13208;"ORDER SALES MIG102809"
13005;"ORDER SALES MIG102606"
11351;"ORDER SALES MIG100952"
11217;"ORDER SALES MIG100818"
10944;"ORDER SALES MIG100545"
10589;"ORDER SALES MIG100190"
14005;"ORDER SALES MIG103606"
14948;"ORDER SALES MIG104549"
14316;"ORDER SALES MIG103917"
12526;"ORDER SALES MIG102127"
14841;"ORDER SALES MIG104442"
14483;"ORDER SALES MIG104084"
14031;"ORDER SALES MIG103632"
13814;"ORDER SALES MIG103415"
13694;"ORDER SALES MIG103295"
13150;"ORDER SALES MIG102751"
12874;"ORDER SALES MIG102475"
12515;"ORDER SALES MIG102116"
12283;"ORDER SALES MIG101884"
13388;"ORDER SALES MIG102989"
11067;"ORDER SALES MIG100668"
11066;"ORDER SALES MIG100667"
14296;"ORDER SALES MIG103897"
14735;"ORDER SALES MIG104336"
14334;"ORDER SALES MIG103935"
12437;"ORDER SALES MIG102038"
12213;"ORDER SALES MIG101814"
11905;"ORDER SALES MIG101506"
11767;"ORDER SALES MIG101368"
10740;"ORDER SALES MIG100341"
15290;"ORDER SALES MIG104891"
15052;"ORDER SALES MIG104653"
14832;"ORDER SALES MIG104433"
14523;"ORDER SALES MIG104124"
14516;"ORDER SALES MIG104117"
14406;"ORDER SALES MIG104007"
14350;"ORDER SALES MIG103951"
14166;"ORDER SALES MIG103767"
13685;"ORDER SALES MIG103286"
13611;"ORDER SALES MIG103212"
13350;"ORDER SALES MIG102951"
12933;"ORDER SALES MIG102534"
12864;"ORDER SALES MIG102465"
12633;"ORDER SALES MIG102234"
12455;"ORDER SALES MIG102056"
12298;"ORDER SALES MIG101899"
11862;"ORDER SALES MIG101463"
11431;"ORDER SALES MIG101032"
11162;"ORDER SALES MIG100763"
11161;"ORDER SALES MIG100762"
10754;"ORDER SALES MIG100355"
10746;"ORDER SALES MIG100347"
10580;"ORDER SALES MIG100181"
14514;"ORDER SALES MIG104115"
14023;"ORDER SALES MIG103624"
15397;"ORDER SALES MIG104998"
15136;"ORDER SALES MIG104737"
15079;"ORDER SALES MIG104680"
14766;"ORDER SALES MIG104367"
12880;"ORDER SALES MIG102481"
15153;"ORDER SALES MIG104754"
14300;"ORDER SALES MIG103901"
13979;"ORDER SALES MIG103580"
13782;"ORDER SALES MIG103383"
12508;"ORDER SALES MIG102109"
12425;"ORDER SALES MIG102026"
12204;"ORDER SALES MIG101805"
12137;"ORDER SALES MIG101738"
11928;"ORDER SALES MIG101529"
11884;"ORDER SALES MIG101485"
11883;"ORDER SALES MIG101484"
10493;"ORDER SALES MIG100094"
15350;"ORDER SALES MIG104951"
15145;"ORDER SALES MIG104746"
14986;"ORDER SALES MIG104587"
12545;"ORDER SALES MIG102146"
12231;"ORDER SALES MIG101832"
12126;"ORDER SALES MIG101727"
12109;"ORDER SALES MIG101710"
11317;"ORDER SALES MIG100918"
15298;"ORDER SALES MIG104899"
15152;"ORDER SALES MIG104753"
15060;"ORDER SALES MIG104661"
14933;"ORDER SALES MIG104534"
14797;"ORDER SALES MIG104398"
14755;"ORDER SALES MIG104356"
14574;"ORDER SALES MIG104175"
14276;"ORDER SALES MIG103877"
13911;"ORDER SALES MIG103512"
13716;"ORDER SALES MIG103317"
13704;"ORDER SALES MIG103305"
13674;"ORDER SALES MIG103275"
13503;"ORDER SALES MIG103104"
12482;"ORDER SALES MIG102083"
12314;"ORDER SALES MIG101915"
11464;"ORDER SALES MIG101065"
11106;"ORDER SALES MIG100707"
10845;"ORDER SALES MIG100446"
10590;"ORDER SALES MIG100191"
10511;"ORDER SALES MIG100112"
12194;"ORDER SALES MIG101795"
11737;"ORDER SALES MIG101338"
12551;"ORDER SALES MIG102152"
10720;"ORDER SALES MIG100321"
15129;"ORDER SALES MIG104730"
13622;"ORDER SALES MIG103223"
13244;"ORDER SALES MIG102845"
11740;"ORDER SALES MIG101341"
14901;"ORDER SALES MIG104502"
14103;"ORDER SALES MIG103704"
12301;"ORDER SALES MIG101902"
12990;"ORDER SALES MIG102591"
15368;"ORDER SALES MIG104969"
15272;"ORDER SALES MIG104873"
15007;"ORDER SALES MIG104608"
14167;"ORDER SALES MIG103768"
14052;"ORDER SALES MIG103653"
13345;"ORDER SALES MIG102946"
12629;"ORDER SALES MIG102230"
11514;"ORDER SALES MIG101115"
11360;"ORDER SALES MIG100961"
11129;"ORDER SALES MIG100730"
11001;"ORDER SALES MIG100602"
10586;"ORDER SALES MIG100187"
15353;"ORDER SALES MIG104954"
15193;"ORDER SALES MIG104794"
14930;"ORDER SALES MIG104531"
14625;"ORDER SALES MIG104226"
14563;"ORDER SALES MIG104164"
14326;"ORDER SALES MIG103927"
13958;"ORDER SALES MIG103559"
13879;"ORDER SALES MIG103480"
13652;"ORDER SALES MIG103253"
13041;"ORDER SALES MIG102642"
12835;"ORDER SALES MIG102436"
12641;"ORDER SALES MIG102242"
12316;"ORDER SALES MIG101917"
12196;"ORDER SALES MIG101797"
12180;"ORDER SALES MIG101781"
12160;"ORDER SALES MIG101761"
12134;"ORDER SALES MIG101735"
12066;"ORDER SALES MIG101667"
11552;"ORDER SALES MIG101153"
11123;"ORDER SALES MIG100724"
10572;"ORDER SALES MIG100173"
12971;"ORDER SALES MIG102572"
12317;"ORDER SALES MIG101918"
11716;"ORDER SALES MIG101317"
14139;"ORDER SALES MIG103740"
14041;"ORDER SALES MIG103642"
13909;"ORDER SALES MIG103510"
13715;"ORDER SALES MIG103316"
13141;"ORDER SALES MIG102742"
12893;"ORDER SALES MIG102494"
12276;"ORDER SALES MIG101877"
11028;"ORDER SALES MIG100629"
10614;"ORDER SALES MIG100215"
14723;"ORDER SALES MIG104324"
14377;"ORDER SALES MIG103978"
13185;"ORDER SALES MIG102786"
12946;"ORDER SALES MIG102547"
11998;"ORDER SALES MIG101599"
11261;"ORDER SALES MIG100862"
11158;"ORDER SALES MIG100759"
10467;"ORDER SALES MIG100068"
13864;"ORDER SALES MIG103465"
13406;"ORDER SALES MIG103007"
12745;"ORDER SALES MIG102346"
15123;"ORDER SALES MIG104724"
15004;"ORDER SALES MIG104605"
13858;"ORDER SALES MIG103459"
13653;"ORDER SALES MIG103254"
13625;"ORDER SALES MIG103226"
13566;"ORDER SALES MIG103167"
12818;"ORDER SALES MIG102419"
12698;"ORDER SALES MIG102299"
12174;"ORDER SALES MIG101775"
12091;"ORDER SALES MIG101692"
11896;"ORDER SALES MIG101497"
11728;"ORDER SALES MIG101329"
10660;"ORDER SALES MIG100261"
15206;"ORDER SALES MIG104807"
14943;"ORDER SALES MIG104544"
14608;"ORDER SALES MIG104209"
14016;"ORDER SALES MIG103617"
13854;"ORDER SALES MIG103455"
13743;"ORDER SALES MIG103344"
13737;"ORDER SALES MIG103338"
13597;"ORDER SALES MIG103198"
13482;"ORDER SALES MIG103083"
13085;"ORDER SALES MIG102686"
13067;"ORDER SALES MIG102668"
13039;"ORDER SALES MIG102640"
12382;"ORDER SALES MIG101983"
12347;"ORDER SALES MIG101948"
12330;"ORDER SALES MIG101931"
12106;"ORDER SALES MIG101707"
11848;"ORDER SALES MIG101449"
11650;"ORDER SALES MIG101251"
11301;"ORDER SALES MIG100902"
14578;"ORDER SALES MIG104179"
14050;"ORDER SALES MIG103651"
12524;"ORDER SALES MIG102125"
15077;"ORDER SALES MIG104678"
14928;"ORDER SALES MIG104529"
14261;"ORDER SALES MIG103862"
13759;"ORDER SALES MIG103360"
13713;"ORDER SALES MIG103314"
13359;"ORDER SALES MIG102960"
10464;"ORDER SALES MIG100065"
14230;"ORDER SALES MIG103831"
13904;"ORDER SALES MIG103505"
12642;"ORDER SALES MIG102243"
12122;"ORDER SALES MIG101723"
11600;"ORDER SALES MIG101201"
11050;"ORDER SALES MIG100651"
10606;"ORDER SALES MIG100207"
10988;"ORDER SALES MIG100589"
14978;"ORDER SALES MIG104579"
14830;"ORDER SALES MIG104431"
14727;"ORDER SALES MIG104328"
14502;"ORDER SALES MIG104103"
14284;"ORDER SALES MIG103885"
14028;"ORDER SALES MIG103629"
14015;"ORDER SALES MIG103616"
13418;"ORDER SALES MIG103019"
12906;"ORDER SALES MIG102507"
12130;"ORDER SALES MIG101731"
11676;"ORDER SALES MIG101277"
10864;"ORDER SALES MIG100465"
10663;"ORDER SALES MIG100264"
10649;"ORDER SALES MIG100250"
15377;"ORDER SALES MIG104978"
15026;"ORDER SALES MIG104627"
14700;"ORDER SALES MIG104301"
14465;"ORDER SALES MIG104066"
14129;"ORDER SALES MIG103730"
13255;"ORDER SALES MIG102856"
13156;"ORDER SALES MIG102757"
13031;"ORDER SALES MIG102632"
12968;"ORDER SALES MIG102569"
12816;"ORDER SALES MIG102417"
12763;"ORDER SALES MIG102364"
12729;"ORDER SALES MIG102330"
12413;"ORDER SALES MIG102014"
11852;"ORDER SALES MIG101453"
11807;"ORDER SALES MIG101408"
11761;"ORDER SALES MIG101362"
10971;"ORDER SALES MIG100572"
10855;"ORDER SALES MIG100456"
10568;"ORDER SALES MIG100169"
12077;"ORDER SALES MIG101678"
10994;"ORDER SALES MIG100595"
15094;"ORDER SALES MIG104695"
13894;"ORDER SALES MIG103495"
13673;"ORDER SALES MIG103274"
11166;"ORDER SALES MIG100767"
11125;"ORDER SALES MIG100726"
15291;"ORDER SALES MIG104892"
14252;"ORDER SALES MIG103853"
13837;"ORDER SALES MIG103438"
13028;"ORDER SALES MIG102629"
12225;"ORDER SALES MIG101826"
11948;"ORDER SALES MIG101549"
11319;"ORDER SALES MIG100920"
10523;"ORDER SALES MIG100124"
14142;"ORDER SALES MIG103743"
11982;"ORDER SALES MIG101583"
15382;"ORDER SALES MIG104983"
14927;"ORDER SALES MIG104528"
14911;"ORDER SALES MIG104512"
14907;"ORDER SALES MIG104508"
14862;"ORDER SALES MIG104463"
14666;"ORDER SALES MIG104267"
14153;"ORDER SALES MIG103754"
13742;"ORDER SALES MIG103343"
13491;"ORDER SALES MIG103092"
12673;"ORDER SALES MIG102274"
11379;"ORDER SALES MIG100980"
14709;"ORDER SALES MIG104310"
14468;"ORDER SALES MIG104069"
13670;"ORDER SALES MIG103271"
13271;"ORDER SALES MIG102872"
13068;"ORDER SALES MIG102669"
13040;"ORDER SALES MIG102641"
12523;"ORDER SALES MIG102124"
11918;"ORDER SALES MIG101519"
11601;"ORDER SALES MIG101202"
11571;"ORDER SALES MIG101172"
11370;"ORDER SALES MIG100971"
11006;"ORDER SALES MIG100607"
11003;"ORDER SALES MIG100604"
10874;"ORDER SALES MIG100475"
10787;"ORDER SALES MIG100388"
13257;"ORDER SALES MIG102858"
11407;"ORDER SALES MIG101008"
12117;"ORDER SALES MIG101718"
11665;"ORDER SALES MIG101266"
14799;"ORDER SALES MIG104400"
14522;"ORDER SALES MIG104123"
14454;"ORDER SALES MIG104055"
12083;"ORDER SALES MIG101684"
11911;"ORDER SALES MIG101512"
11002;"ORDER SALES MIG100603"
10902;"ORDER SALES MIG100503"
15061;"ORDER SALES MIG104662"
12538;"ORDER SALES MIG102139"
12222;"ORDER SALES MIG101823"
14924;"ORDER SALES MIG104525"
14471;"ORDER SALES MIG104072"
14248;"ORDER SALES MIG103849"
13732;"ORDER SALES MIG103333"
13701;"ORDER SALES MIG103302"
12817;"ORDER SALES MIG102418"
12371;"ORDER SALES MIG101972"
11787;"ORDER SALES MIG101388"
11517;"ORDER SALES MIG101118"
10912;"ORDER SALES MIG100513"
10672;"ORDER SALES MIG100273"
10619;"ORDER SALES MIG100220"
10526;"ORDER SALES MIG100127"
10427;"ORDER SALES MIG100028"
15385;"ORDER SALES MIG104986"
14953;"ORDER SALES MIG104554"
14836;"ORDER SALES MIG104437"
14829;"ORDER SALES MIG104430"
14809;"ORDER SALES MIG104410"
14554;"ORDER SALES MIG104155"
14489;"ORDER SALES MIG104090"
14307;"ORDER SALES MIG103908"
14234;"ORDER SALES MIG103835"
13898;"ORDER SALES MIG103499"
12982;"ORDER SALES MIG102583"
12977;"ORDER SALES MIG102578"
12704;"ORDER SALES MIG102305"
12426;"ORDER SALES MIG102027"
12277;"ORDER SALES MIG101878"
12115;"ORDER SALES MIG101716"
11778;"ORDER SALES MIG101379"
11671;"ORDER SALES MIG101272"
11480;"ORDER SALES MIG101081"
11409;"ORDER SALES MIG101010"
10892;"ORDER SALES MIG100493"
10832;"ORDER SALES MIG100433"
12461;"ORDER SALES MIG102062"
13276;"ORDER SALES MIG102877"
12660;"ORDER SALES MIG102261"
14853;"ORDER SALES MIG104454"
14748;"ORDER SALES MIG104349"
13679;"ORDER SALES MIG103280"
13641;"ORDER SALES MIG103242"
13180;"ORDER SALES MIG102781"
12850;"ORDER SALES MIG102451"
12771;"ORDER SALES MIG102372"
12264;"ORDER SALES MIG101865"
11987;"ORDER SALES MIG101588"
11546;"ORDER SALES MIG101147"
10931;"ORDER SALES MIG100532"
10837;"ORDER SALES MIG100438"
13304;"ORDER SALES MIG102905"
15221;"ORDER SALES MIG104822"
15174;"ORDER SALES MIG104775"
13686;"ORDER SALES MIG103287"
13117;"ORDER SALES MIG102718"
12909;"ORDER SALES MIG102510"
12795;"ORDER SALES MIG102396"
12364;"ORDER SALES MIG101965"
12061;"ORDER SALES MIG101662"
11491;"ORDER SALES MIG101092"
10552;"ORDER SALES MIG100153"
15189;"ORDER SALES MIG104790"
14649;"ORDER SALES MIG104250"
14592;"ORDER SALES MIG104193"
13677;"ORDER SALES MIG103278"
13584;"ORDER SALES MIG103185"
13411;"ORDER SALES MIG103012"
13361;"ORDER SALES MIG102962"
12797;"ORDER SALES MIG102398"
12504;"ORDER SALES MIG102105"
12483;"ORDER SALES MIG102084"
12133;"ORDER SALES MIG101734"
11786;"ORDER SALES MIG101387"
11425;"ORDER SALES MIG101026"
11036;"ORDER SALES MIG100637"
10991;"ORDER SALES MIG100592"
10834;"ORDER SALES MIG100435"
10734;"ORDER SALES MIG100335"
10696;"ORDER SALES MIG100297"
13963;"ORDER SALES MIG103564"
14240;"ORDER SALES MIG103841"
14210;"ORDER SALES MIG103811"
13250;"ORDER SALES MIG102851"
12310;"ORDER SALES MIG101911"
15311;"ORDER SALES MIG104912"
15101;"ORDER SALES MIG104702"
12349;"ORDER SALES MIG101950"
10900;"ORDER SALES MIG100501"
14100;"ORDER SALES MIG103701"
12031;"ORDER SALES MIG101632"
11483;"ORDER SALES MIG101084"
10450;"ORDER SALES MIG100051"
14371;"ORDER SALES MIG103972"
14225;"ORDER SALES MIG103826"
14069;"ORDER SALES MIG103670"
13626;"ORDER SALES MIG103227"
13531;"ORDER SALES MIG103132"
12407;"ORDER SALES MIG102008"
12268;"ORDER SALES MIG101869"
12119;"ORDER SALES MIG101720"
11621;"ORDER SALES MIG101222"
11583;"ORDER SALES MIG101184"
15140;"ORDER SALES MIG104741"
15036;"ORDER SALES MIG104637"
14806;"ORDER SALES MIG104407"
14690;"ORDER SALES MIG104291"
14643;"ORDER SALES MIG104244"
14375;"ORDER SALES MIG103976"
14120;"ORDER SALES MIG103721"
13982;"ORDER SALES MIG103583"
13794;"ORDER SALES MIG103395"
13736;"ORDER SALES MIG103337"
13543;"ORDER SALES MIG103144"
13006;"ORDER SALES MIG102607"
12981;"ORDER SALES MIG102582"
12947;"ORDER SALES MIG102548"
12877;"ORDER SALES MIG102478"
11975;"ORDER SALES MIG101576"
11966;"ORDER SALES MIG101567"
11636;"ORDER SALES MIG101237"
11406;"ORDER SALES MIG101007"
11284;"ORDER SALES MIG100885"
11248;"ORDER SALES MIG100849"
11094;"ORDER SALES MIG100695"
11032;"ORDER SALES MIG100633"
10515;"ORDER SALES MIG100116"
10446;"ORDER SALES MIG100047"
13545;"ORDER SALES MIG103146"
12993;"ORDER SALES MIG102594"
11886;"ORDER SALES MIG101487"
13001;"ORDER SALES MIG102602"
12409;"ORDER SALES MIG102010"
12356;"ORDER SALES MIG101957"
11628;"ORDER SALES MIG101229"
11419;"ORDER SALES MIG101020"
11203;"ORDER SALES MIG100804"
14268;"ORDER SALES MIG103869"
12478;"ORDER SALES MIG102079"
12093;"ORDER SALES MIG101694"
12081;"ORDER SALES MIG101682"
11925;"ORDER SALES MIG101526"
11282;"ORDER SALES MIG100883"
11225;"ORDER SALES MIG100826"
11069;"ORDER SALES MIG100670"
10417;"ORDER SALES MIG100018"
