"IDE_PEDIDO";"DES_PEDIDO"
14279;"ORDER SALES MIG103880"
14280;"ORDER SALES MIG103881"
14281;"ORDER SALES MIG103882"
14282;"ORDER SALES MIG103883"
14283;"ORDER SALES MIG103884"
14284;"ORDER SALES MIG103885"
14285;"ORDER SALES MIG103886"
14286;"ORDER SALES MIG103887"
14287;"ORDER SALES MIG103888"
14288;"ORDER SALES MIG103889"
14289;"ORDER SALES MIG103890"
14290;"ORDER SALES MIG103891"
14291;"ORDER SALES MIG103892"
14292;"ORDER SALES MIG103893"
14293;"ORDER SALES MIG103894"
14294;"ORDER SALES MIG103895"
14295;"ORDER SALES MIG103896"
14296;"ORDER SALES MIG103897"
14297;"ORDER SALES MIG103898"
14298;"ORDER SALES MIG103899"
14299;"ORDER SALES MIG103900"
14300;"ORDER SALES MIG103901"
14301;"ORDER SALES MIG103902"
14302;"ORDER SALES MIG103903"
14303;"ORDER SALES MIG103904"
14304;"ORDER SALES MIG103905"
14305;"ORDER SALES MIG103906"
14306;"ORDER SALES MIG103907"
14307;"ORDER SALES MIG103908"
14308;"ORDER SALES MIG103909"
14309;"ORDER SALES MIG103910"
14310;"ORDER SALES MIG103911"
14311;"ORDER SALES MIG103912"
14312;"ORDER SALES MIG103913"
14313;"ORDER SALES MIG103914"
14314;"ORDER SALES MIG103915"
14315;"ORDER SALES MIG103916"
14316;"ORDER SALES MIG103917"
14317;"ORDER SALES MIG103918"
14318;"ORDER SALES MIG103919"
14319;"ORDER SALES MIG103920"
14320;"ORDER SALES MIG103921"
14321;"ORDER SALES MIG103922"
14322;"ORDER SALES MIG103923"
14323;"ORDER SALES MIG103924"
14324;"ORDER SALES MIG103925"
14325;"ORDER SALES MIG103926"
14326;"ORDER SALES MIG103927"
14327;"ORDER SALES MIG103928"
14328;"ORDER SALES MIG103929"
14329;"ORDER SALES MIG103930"
14330;"ORDER SALES MIG103931"
14331;"ORDER SALES MIG103932"
14332;"ORDER SALES MIG103933"
14333;"ORDER SALES MIG103934"
14334;"ORDER SALES MIG103935"
14335;"ORDER SALES MIG103936"
14336;"ORDER SALES MIG103937"
14337;"ORDER SALES MIG103938"
14338;"ORDER SALES MIG103939"
14339;"ORDER SALES MIG103940"
14340;"ORDER SALES MIG103941"
14341;"ORDER SALES MIG103942"
14342;"ORDER SALES MIG103943"
14343;"ORDER SALES MIG103944"
14344;"ORDER SALES MIG103945"
14345;"ORDER SALES MIG103946"
14346;"ORDER SALES MIG103947"
14347;"ORDER SALES MIG103948"
14348;"ORDER SALES MIG103949"
14349;"ORDER SALES MIG103950"
14350;"ORDER SALES MIG103951"
14351;"ORDER SALES MIG103952"
14352;"ORDER SALES MIG103953"
14353;"ORDER SALES MIG103954"
14354;"ORDER SALES MIG103955"
14355;"ORDER SALES MIG103956"
14356;"ORDER SALES MIG103957"
14357;"ORDER SALES MIG103958"
14358;"ORDER SALES MIG103959"
14359;"ORDER SALES MIG103960"
14360;"ORDER SALES MIG103961"
14361;"ORDER SALES MIG103962"
14362;"ORDER SALES MIG103963"
14363;"ORDER SALES MIG103964"
14364;"ORDER SALES MIG103965"
14365;"ORDER SALES MIG103966"
14366;"ORDER SALES MIG103967"
14367;"ORDER SALES MIG103968"
14368;"ORDER SALES MIG103969"
14369;"ORDER SALES MIG103970"
14370;"ORDER SALES MIG103971"
14371;"ORDER SALES MIG103972"
14372;"ORDER SALES MIG103973"
14373;"ORDER SALES MIG103974"
14374;"ORDER SALES MIG103975"
14375;"ORDER SALES MIG103976"
14376;"ORDER SALES MIG103977"
14377;"ORDER SALES MIG103978"
14378;"ORDER SALES MIG103979"
14379;"ORDER SALES MIG103980"
14380;"ORDER SALES MIG103981"
14381;"ORDER SALES MIG103982"
14382;"ORDER SALES MIG103983"
14383;"ORDER SALES MIG103984"
14384;"ORDER SALES MIG103985"
14385;"ORDER SALES MIG103986"
14386;"ORDER SALES MIG103987"
14387;"ORDER SALES MIG103988"
14388;"ORDER SALES MIG103989"
14389;"ORDER SALES MIG103990"
14390;"ORDER SALES MIG103991"
14391;"ORDER SALES MIG103992"
14392;"ORDER SALES MIG103993"
14393;"ORDER SALES MIG103994"
14394;"ORDER SALES MIG103995"
14395;"ORDER SALES MIG103996"
14396;"ORDER SALES MIG103997"
14397;"ORDER SALES MIG103998"
14398;"ORDER SALES MIG103999"
14399;"ORDER SALES MIG104000"
14400;"ORDER SALES MIG104001"
14401;"ORDER SALES MIG104002"
14402;"ORDER SALES MIG104003"
14403;"ORDER SALES MIG104004"
14404;"ORDER SALES MIG104005"
14405;"ORDER SALES MIG104006"
14406;"ORDER SALES MIG104007"
14407;"ORDER SALES MIG104008"
14408;"ORDER SALES MIG104009"
14409;"ORDER SALES MIG104010"
14410;"ORDER SALES MIG104011"
14411;"ORDER SALES MIG104012"
14412;"ORDER SALES MIG104013"
14413;"ORDER SALES MIG104014"
14414;"ORDER SALES MIG104015"
14415;"ORDER SALES MIG104016"
14416;"ORDER SALES MIG104017"
14417;"ORDER SALES MIG104018"
14418;"ORDER SALES MIG104019"
14419;"ORDER SALES MIG104020"
14420;"ORDER SALES MIG104021"
14421;"ORDER SALES MIG104022"
14422;"ORDER SALES MIG104023"
14423;"ORDER SALES MIG104024"
14424;"ORDER SALES MIG104025"
14425;"ORDER SALES MIG104026"
14426;"ORDER SALES MIG104027"
14427;"ORDER SALES MIG104028"
14428;"ORDER SALES MIG104029"
14429;"ORDER SALES MIG104030"
14430;"ORDER SALES MIG104031"
14431;"ORDER SALES MIG104032"
14432;"ORDER SALES MIG104033"
14433;"ORDER SALES MIG104034"
14434;"ORDER SALES MIG104035"
14435;"ORDER SALES MIG104036"
14436;"ORDER SALES MIG104037"
14437;"ORDER SALES MIG104038"
14438;"ORDER SALES MIG104039"
14439;"ORDER SALES MIG104040"
14440;"ORDER SALES MIG104041"
14441;"ORDER SALES MIG104042"
14442;"ORDER SALES MIG104043"
14443;"ORDER SALES MIG104044"
14444;"ORDER SALES MIG104045"
14445;"ORDER SALES MIG104046"
14446;"ORDER SALES MIG104047"
14447;"ORDER SALES MIG104048"
14448;"ORDER SALES MIG104049"
14449;"ORDER SALES MIG104050"
14450;"ORDER SALES MIG104051"
14451;"ORDER SALES MIG104052"
14452;"ORDER SALES MIG104053"
14453;"ORDER SALES MIG104054"
14454;"ORDER SALES MIG104055"
14455;"ORDER SALES MIG104056"
14456;"ORDER SALES MIG104057"
14457;"ORDER SALES MIG104058"
14458;"ORDER SALES MIG104059"
14459;"ORDER SALES MIG104060"
14460;"ORDER SALES MIG104061"
14461;"ORDER SALES MIG104062"
14462;"ORDER SALES MIG104063"
14463;"ORDER SALES MIG104064"
14464;"ORDER SALES MIG104065"
14465;"ORDER SALES MIG104066"
14466;"ORDER SALES MIG104067"
14467;"ORDER SALES MIG104068"
14468;"ORDER SALES MIG104069"
14469;"ORDER SALES MIG104070"
14470;"ORDER SALES MIG104071"
14471;"ORDER SALES MIG104072"
14472;"ORDER SALES MIG104073"
14473;"ORDER SALES MIG104074"
14474;"ORDER SALES MIG104075"
14475;"ORDER SALES MIG104076"
14476;"ORDER SALES MIG104077"
14477;"ORDER SALES MIG104078"
14478;"ORDER SALES MIG104079"
14479;"ORDER SALES MIG104080"
14480;"ORDER SALES MIG104081"
14481;"ORDER SALES MIG104082"
14482;"ORDER SALES MIG104083"
14483;"ORDER SALES MIG104084"
14484;"ORDER SALES MIG104085"
14485;"ORDER SALES MIG104086"
14486;"ORDER SALES MIG104087"
14487;"ORDER SALES MIG104088"
14488;"ORDER SALES MIG104089"
14489;"ORDER SALES MIG104090"
14490;"ORDER SALES MIG104091"
14491;"ORDER SALES MIG104092"
14492;"ORDER SALES MIG104093"
14493;"ORDER SALES MIG104094"
14494;"ORDER SALES MIG104095"
14495;"ORDER SALES MIG104096"
14496;"ORDER SALES MIG104097"
14497;"ORDER SALES MIG104098"
14498;"ORDER SALES MIG104099"
14499;"ORDER SALES MIG104100"
14500;"ORDER SALES MIG104101"
14501;"ORDER SALES MIG104102"
14502;"ORDER SALES MIG104103"
14503;"ORDER SALES MIG104104"
14504;"ORDER SALES MIG104105"
14505;"ORDER SALES MIG104106"
14506;"ORDER SALES MIG104107"
14507;"ORDER SALES MIG104108"
14508;"ORDER SALES MIG104109"
14509;"ORDER SALES MIG104110"
14510;"ORDER SALES MIG104111"
14511;"ORDER SALES MIG104112"
14512;"ORDER SALES MIG104113"
14513;"ORDER SALES MIG104114"
14514;"ORDER SALES MIG104115"
14515;"ORDER SALES MIG104116"
14516;"ORDER SALES MIG104117"
14517;"ORDER SALES MIG104118"
14518;"ORDER SALES MIG104119"
14519;"ORDER SALES MIG104120"
14520;"ORDER SALES MIG104121"
14521;"ORDER SALES MIG104122"
14522;"ORDER SALES MIG104123"
14523;"ORDER SALES MIG104124"
14524;"ORDER SALES MIG104125"
14525;"ORDER SALES MIG104126"
14526;"ORDER SALES MIG104127"
14527;"ORDER SALES MIG104128"
14528;"ORDER SALES MIG104129"
14529;"ORDER SALES MIG104130"
14530;"ORDER SALES MIG104131"
14531;"ORDER SALES MIG104132"
14532;"ORDER SALES MIG104133"
14533;"ORDER SALES MIG104134"
14534;"ORDER SALES MIG104135"
14535;"ORDER SALES MIG104136"
14536;"ORDER SALES MIG104137"
14537;"ORDER SALES MIG104138"
14538;"ORDER SALES MIG104139"
14539;"ORDER SALES MIG104140"
14540;"ORDER SALES MIG104141"
14541;"ORDER SALES MIG104142"
14542;"ORDER SALES MIG104143"
14543;"ORDER SALES MIG104144"
14544;"ORDER SALES MIG104145"
14545;"ORDER SALES MIG104146"
14546;"ORDER SALES MIG104147"
14547;"ORDER SALES MIG104148"
14548;"ORDER SALES MIG104149"
14549;"ORDER SALES MIG104150"
14550;"ORDER SALES MIG104151"
14551;"ORDER SALES MIG104152"
14552;"ORDER SALES MIG104153"
14553;"ORDER SALES MIG104154"
14554;"ORDER SALES MIG104155"
14555;"ORDER SALES MIG104156"
14556;"ORDER SALES MIG104157"
14557;"ORDER SALES MIG104158"
14558;"ORDER SALES MIG104159"
14559;"ORDER SALES MIG104160"
14560;"ORDER SALES MIG104161"
14561;"ORDER SALES MIG104162"
14562;"ORDER SALES MIG104163"
14563;"ORDER SALES MIG104164"
14564;"ORDER SALES MIG104165"
14565;"ORDER SALES MIG104166"
14566;"ORDER SALES MIG104167"
14567;"ORDER SALES MIG104168"
14568;"ORDER SALES MIG104169"
14569;"ORDER SALES MIG104170"
14570;"ORDER SALES MIG104171"
14571;"ORDER SALES MIG104172"
14572;"ORDER SALES MIG104173"
14573;"ORDER SALES MIG104174"
14574;"ORDER SALES MIG104175"
14575;"ORDER SALES MIG104176"
14576;"ORDER SALES MIG104177"
14577;"ORDER SALES MIG104178"
14578;"ORDER SALES MIG104179"
14579;"ORDER SALES MIG104180"
14580;"ORDER SALES MIG104181"
14581;"ORDER SALES MIG104182"
14582;"ORDER SALES MIG104183"
14583;"ORDER SALES MIG104184"
14584;"ORDER SALES MIG104185"
14585;"ORDER SALES MIG104186"
14586;"ORDER SALES MIG104187"
14587;"ORDER SALES MIG104188"
14588;"ORDER SALES MIG104189"
14589;"ORDER SALES MIG104190"
14590;"ORDER SALES MIG104191"
14591;"ORDER SALES MIG104192"
14592;"ORDER SALES MIG104193"
14593;"ORDER SALES MIG104194"
14594;"ORDER SALES MIG104195"
14595;"ORDER SALES MIG104196"
14596;"ORDER SALES MIG104197"
14597;"ORDER SALES MIG104198"
14598;"ORDER SALES MIG104199"
14599;"ORDER SALES MIG104200"
14600;"ORDER SALES MIG104201"
14601;"ORDER SALES MIG104202"
14602;"ORDER SALES MIG104203"
14603;"ORDER SALES MIG104204"
14604;"ORDER SALES MIG104205"
14605;"ORDER SALES MIG104206"
14606;"ORDER SALES MIG104207"
14607;"ORDER SALES MIG104208"
14608;"ORDER SALES MIG104209"
14609;"ORDER SALES MIG104210"
14610;"ORDER SALES MIG104211"
14611;"ORDER SALES MIG104212"
14612;"ORDER SALES MIG104213"
14613;"ORDER SALES MIG104214"
14614;"ORDER SALES MIG104215"
14615;"ORDER SALES MIG104216"
14616;"ORDER SALES MIG104217"
14617;"ORDER SALES MIG104218"
14618;"ORDER SALES MIG104219"
14619;"ORDER SALES MIG104220"
14620;"ORDER SALES MIG104221"
14621;"ORDER SALES MIG104222"
14622;"ORDER SALES MIG104223"
14623;"ORDER SALES MIG104224"
14624;"ORDER SALES MIG104225"
14625;"ORDER SALES MIG104226"
14626;"ORDER SALES MIG104227"
14627;"ORDER SALES MIG104228"
14628;"ORDER SALES MIG104229"
14629;"ORDER SALES MIG104230"
14630;"ORDER SALES MIG104231"
14631;"ORDER SALES MIG104232"
14632;"ORDER SALES MIG104233"
14633;"ORDER SALES MIG104234"
14634;"ORDER SALES MIG104235"
14635;"ORDER SALES MIG104236"
14636;"ORDER SALES MIG104237"
14637;"ORDER SALES MIG104238"
14638;"ORDER SALES MIG104239"
14639;"ORDER SALES MIG104240"
14640;"ORDER SALES MIG104241"
14641;"ORDER SALES MIG104242"
14642;"ORDER SALES MIG104243"
14643;"ORDER SALES MIG104244"
14644;"ORDER SALES MIG104245"
14645;"ORDER SALES MIG104246"
14646;"ORDER SALES MIG104247"
14647;"ORDER SALES MIG104248"
14648;"ORDER SALES MIG104249"
14649;"ORDER SALES MIG104250"
14650;"ORDER SALES MIG104251"
14651;"ORDER SALES MIG104252"
14652;"ORDER SALES MIG104253"
14653;"ORDER SALES MIG104254"
14654;"ORDER SALES MIG104255"
14655;"ORDER SALES MIG104256"
14656;"ORDER SALES MIG104257"
14657;"ORDER SALES MIG104258"
14658;"ORDER SALES MIG104259"
14659;"ORDER SALES MIG104260"
14660;"ORDER SALES MIG104261"
14661;"ORDER SALES MIG104262"
14662;"ORDER SALES MIG104263"
14663;"ORDER SALES MIG104264"
14664;"ORDER SALES MIG104265"
14665;"ORDER SALES MIG104266"
14666;"ORDER SALES MIG104267"
14667;"ORDER SALES MIG104268"
14668;"ORDER SALES MIG104269"
14669;"ORDER SALES MIG104270"
14670;"ORDER SALES MIG104271"
14671;"ORDER SALES MIG104272"
14672;"ORDER SALES MIG104273"
14673;"ORDER SALES MIG104274"
14674;"ORDER SALES MIG104275"
14675;"ORDER SALES MIG104276"
14676;"ORDER SALES MIG104277"
14677;"ORDER SALES MIG104278"
14678;"ORDER SALES MIG104279"
14679;"ORDER SALES MIG104280"
14680;"ORDER SALES MIG104281"
14681;"ORDER SALES MIG104282"
14682;"ORDER SALES MIG104283"
14683;"ORDER SALES MIG104284"
14684;"ORDER SALES MIG104285"
14685;"ORDER SALES MIG104286"
14686;"ORDER SALES MIG104287"
14687;"ORDER SALES MIG104288"
14688;"ORDER SALES MIG104289"
14689;"ORDER SALES MIG104290"
14690;"ORDER SALES MIG104291"
14691;"ORDER SALES MIG104292"
14692;"ORDER SALES MIG104293"
14693;"ORDER SALES MIG104294"
14694;"ORDER SALES MIG104295"
14695;"ORDER SALES MIG104296"
14696;"ORDER SALES MIG104297"
14697;"ORDER SALES MIG104298"
14698;"ORDER SALES MIG104299"
14699;"ORDER SALES MIG104300"
14700;"ORDER SALES MIG104301"
14701;"ORDER SALES MIG104302"
14702;"ORDER SALES MIG104303"
14703;"ORDER SALES MIG104304"
14704;"ORDER SALES MIG104305"
14705;"ORDER SALES MIG104306"
14706;"ORDER SALES MIG104307"
14707;"ORDER SALES MIG104308"
14708;"ORDER SALES MIG104309"
14709;"ORDER SALES MIG104310"
14710;"ORDER SALES MIG104311"
14711;"ORDER SALES MIG104312"
14712;"ORDER SALES MIG104313"
14713;"ORDER SALES MIG104314"
14714;"ORDER SALES MIG104315"
14715;"ORDER SALES MIG104316"
14716;"ORDER SALES MIG104317"
14717;"ORDER SALES MIG104318"
14718;"ORDER SALES MIG104319"
14719;"ORDER SALES MIG104320"
14720;"ORDER SALES MIG104321"
14721;"ORDER SALES MIG104322"
14722;"ORDER SALES MIG104323"
14723;"ORDER SALES MIG104324"
14724;"ORDER SALES MIG104325"
14725;"ORDER SALES MIG104326"
14726;"ORDER SALES MIG104327"
14727;"ORDER SALES MIG104328"
14728;"ORDER SALES MIG104329"
14729;"ORDER SALES MIG104330"
14730;"ORDER SALES MIG104331"
14731;"ORDER SALES MIG104332"
14732;"ORDER SALES MIG104333"
14733;"ORDER SALES MIG104334"
14734;"ORDER SALES MIG104335"
14735;"ORDER SALES MIG104336"
14736;"ORDER SALES MIG104337"
14737;"ORDER SALES MIG104338"
14738;"ORDER SALES MIG104339"
14739;"ORDER SALES MIG104340"
14740;"ORDER SALES MIG104341"
14741;"ORDER SALES MIG104342"
14742;"ORDER SALES MIG104343"
14743;"ORDER SALES MIG104344"
14744;"ORDER SALES MIG104345"
14745;"ORDER SALES MIG104346"
14746;"ORDER SALES MIG104347"
14747;"ORDER SALES MIG104348"
14748;"ORDER SALES MIG104349"
14749;"ORDER SALES MIG104350"
14750;"ORDER SALES MIG104351"
14751;"ORDER SALES MIG104352"
14752;"ORDER SALES MIG104353"
14753;"ORDER SALES MIG104354"
14754;"ORDER SALES MIG104355"
14755;"ORDER SALES MIG104356"
14756;"ORDER SALES MIG104357"
14757;"ORDER SALES MIG104358"
14758;"ORDER SALES MIG104359"
14759;"ORDER SALES MIG104360"
14760;"ORDER SALES MIG104361"
14761;"ORDER SALES MIG104362"
14762;"ORDER SALES MIG104363"
14763;"ORDER SALES MIG104364"
14764;"ORDER SALES MIG104365"
14765;"ORDER SALES MIG104366"
14766;"ORDER SALES MIG104367"
14767;"ORDER SALES MIG104368"
14768;"ORDER SALES MIG104369"
14769;"ORDER SALES MIG104370"
14770;"ORDER SALES MIG104371"
14771;"ORDER SALES MIG104372"
14772;"ORDER SALES MIG104373"
14773;"ORDER SALES MIG104374"
14774;"ORDER SALES MIG104375"
14775;"ORDER SALES MIG104376"
14776;"ORDER SALES MIG104377"
14777;"ORDER SALES MIG104378"
14778;"ORDER SALES MIG104379"
14779;"ORDER SALES MIG104380"
14780;"ORDER SALES MIG104381"
14781;"ORDER SALES MIG104382"
14782;"ORDER SALES MIG104383"
14783;"ORDER SALES MIG104384"
14784;"ORDER SALES MIG104385"
14785;"ORDER SALES MIG104386"
14786;"ORDER SALES MIG104387"
14787;"ORDER SALES MIG104388"
14788;"ORDER SALES MIG104389"
14789;"ORDER SALES MIG104390"
14790;"ORDER SALES MIG104391"
14791;"ORDER SALES MIG104392"
14792;"ORDER SALES MIG104393"
14793;"ORDER SALES MIG104394"
14794;"ORDER SALES MIG104395"
14795;"ORDER SALES MIG104396"
14796;"ORDER SALES MIG104397"
14797;"ORDER SALES MIG104398"
14798;"ORDER SALES MIG104399"
14799;"ORDER SALES MIG104400"
14800;"ORDER SALES MIG104401"
14801;"ORDER SALES MIG104402"
14802;"ORDER SALES MIG104403"
14803;"ORDER SALES MIG104404"
14804;"ORDER SALES MIG104405"
14805;"ORDER SALES MIG104406"
14806;"ORDER SALES MIG104407"
14807;"ORDER SALES MIG104408"
14808;"ORDER SALES MIG104409"
14809;"ORDER SALES MIG104410"
14810;"ORDER SALES MIG104411"
14811;"ORDER SALES MIG104412"
14812;"ORDER SALES MIG104413"
14813;"ORDER SALES MIG104414"
14814;"ORDER SALES MIG104415"
14815;"ORDER SALES MIG104416"
14816;"ORDER SALES MIG104417"
14817;"ORDER SALES MIG104418"
14818;"ORDER SALES MIG104419"
14819;"ORDER SALES MIG104420"
14820;"ORDER SALES MIG104421"
14821;"ORDER SALES MIG104422"
14822;"ORDER SALES MIG104423"
14823;"ORDER SALES MIG104424"
14824;"ORDER SALES MIG104425"
14825;"ORDER SALES MIG104426"
14826;"ORDER SALES MIG104427"
14827;"ORDER SALES MIG104428"
14828;"ORDER SALES MIG104429"
14829;"ORDER SALES MIG104430"
14830;"ORDER SALES MIG104431"
14831;"ORDER SALES MIG104432"
14832;"ORDER SALES MIG104433"
14833;"ORDER SALES MIG104434"
14834;"ORDER SALES MIG104435"
14835;"ORDER SALES MIG104436"
14836;"ORDER SALES MIG104437"
14837;"ORDER SALES MIG104438"
14838;"ORDER SALES MIG104439"
14839;"ORDER SALES MIG104440"
14840;"ORDER SALES MIG104441"
14841;"ORDER SALES MIG104442"
14842;"ORDER SALES MIG104443"
14843;"ORDER SALES MIG104444"
14844;"ORDER SALES MIG104445"
14845;"ORDER SALES MIG104446"
14846;"ORDER SALES MIG104447"
14847;"ORDER SALES MIG104448"
14848;"ORDER SALES MIG104449"
14849;"ORDER SALES MIG104450"
14850;"ORDER SALES MIG104451"
14851;"ORDER SALES MIG104452"
14852;"ORDER SALES MIG104453"
14853;"ORDER SALES MIG104454"
14854;"ORDER SALES MIG104455"
14855;"ORDER SALES MIG104456"
14856;"ORDER SALES MIG104457"
14857;"ORDER SALES MIG104458"
14858;"ORDER SALES MIG104459"
14859;"ORDER SALES MIG104460"
14860;"ORDER SALES MIG104461"
14861;"ORDER SALES MIG104462"
14862;"ORDER SALES MIG104463"
14863;"ORDER SALES MIG104464"
14864;"ORDER SALES MIG104465"
14865;"ORDER SALES MIG104466"
14866;"ORDER SALES MIG104467"
14867;"ORDER SALES MIG104468"
14868;"ORDER SALES MIG104469"
14869;"ORDER SALES MIG104470"
14870;"ORDER SALES MIG104471"
14871;"ORDER SALES MIG104472"
14872;"ORDER SALES MIG104473"
14873;"ORDER SALES MIG104474"
14874;"ORDER SALES MIG104475"
14875;"ORDER SALES MIG104476"
14876;"ORDER SALES MIG104477"
14877;"ORDER SALES MIG104478"
14878;"ORDER SALES MIG104479"
14879;"ORDER SALES MIG104480"
14880;"ORDER SALES MIG104481"
14881;"ORDER SALES MIG104482"
14882;"ORDER SALES MIG104483"
14883;"ORDER SALES MIG104484"
14884;"ORDER SALES MIG104485"
14885;"ORDER SALES MIG104486"
14886;"ORDER SALES MIG104487"
14887;"ORDER SALES MIG104488"
14888;"ORDER SALES MIG104489"
14889;"ORDER SALES MIG104490"
14890;"ORDER SALES MIG104491"
14891;"ORDER SALES MIG104492"
14892;"ORDER SALES MIG104493"
14893;"ORDER SALES MIG104494"
14894;"ORDER SALES MIG104495"
14895;"ORDER SALES MIG104496"
14896;"ORDER SALES MIG104497"
14897;"ORDER SALES MIG104498"
14898;"ORDER SALES MIG104499"
14899;"ORDER SALES MIG104500"
14900;"ORDER SALES MIG104501"
14901;"ORDER SALES MIG104502"
14902;"ORDER SALES MIG104503"
14903;"ORDER SALES MIG104504"
14904;"ORDER SALES MIG104505"
14905;"ORDER SALES MIG104506"
14906;"ORDER SALES MIG104507"
14907;"ORDER SALES MIG104508"
14908;"ORDER SALES MIG104509"
14909;"ORDER SALES MIG104510"
14910;"ORDER SALES MIG104511"
14911;"ORDER SALES MIG104512"
14912;"ORDER SALES MIG104513"
14913;"ORDER SALES MIG104514"
14914;"ORDER SALES MIG104515"
14915;"ORDER SALES MIG104516"
14916;"ORDER SALES MIG104517"
14917;"ORDER SALES MIG104518"
14918;"ORDER SALES MIG104519"
14919;"ORDER SALES MIG104520"
14920;"ORDER SALES MIG104521"
14921;"ORDER SALES MIG104522"
14922;"ORDER SALES MIG104523"
14923;"ORDER SALES MIG104524"
14924;"ORDER SALES MIG104525"
14925;"ORDER SALES MIG104526"
14926;"ORDER SALES MIG104527"
14927;"ORDER SALES MIG104528"
14928;"ORDER SALES MIG104529"
14929;"ORDER SALES MIG104530"
14930;"ORDER SALES MIG104531"
14931;"ORDER SALES MIG104532"
14932;"ORDER SALES MIG104533"
14933;"ORDER SALES MIG104534"
14934;"ORDER SALES MIG104535"
14935;"ORDER SALES MIG104536"
14936;"ORDER SALES MIG104537"
14937;"ORDER SALES MIG104538"
14938;"ORDER SALES MIG104539"
14939;"ORDER SALES MIG104540"
14940;"ORDER SALES MIG104541"
14941;"ORDER SALES MIG104542"
14942;"ORDER SALES MIG104543"
14943;"ORDER SALES MIG104544"
14944;"ORDER SALES MIG104545"
14945;"ORDER SALES MIG104546"
14946;"ORDER SALES MIG104547"
14947;"ORDER SALES MIG104548"
14948;"ORDER SALES MIG104549"
14949;"ORDER SALES MIG104550"
14950;"ORDER SALES MIG104551"
14951;"ORDER SALES MIG104552"
14952;"ORDER SALES MIG104553"
14953;"ORDER SALES MIG104554"
14954;"ORDER SALES MIG104555"
14955;"ORDER SALES MIG104556"
14956;"ORDER SALES MIG104557"
14957;"ORDER SALES MIG104558"
14958;"ORDER SALES MIG104559"
14959;"ORDER SALES MIG104560"
14960;"ORDER SALES MIG104561"
14961;"ORDER SALES MIG104562"
14962;"ORDER SALES MIG104563"
14963;"ORDER SALES MIG104564"
14964;"ORDER SALES MIG104565"
14965;"ORDER SALES MIG104566"
14966;"ORDER SALES MIG104567"
14967;"ORDER SALES MIG104568"
14968;"ORDER SALES MIG104569"
14969;"ORDER SALES MIG104570"
14970;"ORDER SALES MIG104571"
14971;"ORDER SALES MIG104572"
14972;"ORDER SALES MIG104573"
14973;"ORDER SALES MIG104574"
14974;"ORDER SALES MIG104575"
14975;"ORDER SALES MIG104576"
14976;"ORDER SALES MIG104577"
14977;"ORDER SALES MIG104578"
14978;"ORDER SALES MIG104579"
14979;"ORDER SALES MIG104580"
14980;"ORDER SALES MIG104581"
14981;"ORDER SALES MIG104582"
14982;"ORDER SALES MIG104583"
14983;"ORDER SALES MIG104584"
14984;"ORDER SALES MIG104585"
14985;"ORDER SALES MIG104586"
14986;"ORDER SALES MIG104587"
14987;"ORDER SALES MIG104588"
14988;"ORDER SALES MIG104589"
14989;"ORDER SALES MIG104590"
14990;"ORDER SALES MIG104591"
14991;"ORDER SALES MIG104592"
14992;"ORDER SALES MIG104593"
14993;"ORDER SALES MIG104594"
14994;"ORDER SALES MIG104595"
14995;"ORDER SALES MIG104596"
14996;"ORDER SALES MIG104597"
14997;"ORDER SALES MIG104598"
14998;"ORDER SALES MIG104599"
14999;"ORDER SALES MIG104600"
15000;"ORDER SALES MIG104601"
15001;"ORDER SALES MIG104602"
15002;"ORDER SALES MIG104603"
15003;"ORDER SALES MIG104604"
15004;"ORDER SALES MIG104605"
15005;"ORDER SALES MIG104606"
15006;"ORDER SALES MIG104607"
15007;"ORDER SALES MIG104608"
15008;"ORDER SALES MIG104609"
15009;"ORDER SALES MIG104610"
15010;"ORDER SALES MIG104611"
15011;"ORDER SALES MIG104612"
15012;"ORDER SALES MIG104613"
15013;"ORDER SALES MIG104614"
15014;"ORDER SALES MIG104615"
15015;"ORDER SALES MIG104616"
15016;"ORDER SALES MIG104617"
15017;"ORDER SALES MIG104618"
15018;"ORDER SALES MIG104619"
15019;"ORDER SALES MIG104620"
15020;"ORDER SALES MIG104621"
15021;"ORDER SALES MIG104622"
15022;"ORDER SALES MIG104623"
15023;"ORDER SALES MIG104624"
15024;"ORDER SALES MIG104625"
15025;"ORDER SALES MIG104626"
15026;"ORDER SALES MIG104627"
15027;"ORDER SALES MIG104628"
15028;"ORDER SALES MIG104629"
15029;"ORDER SALES MIG104630"
15030;"ORDER SALES MIG104631"
15031;"ORDER SALES MIG104632"
15032;"ORDER SALES MIG104633"
15033;"ORDER SALES MIG104634"
15034;"ORDER SALES MIG104635"
15035;"ORDER SALES MIG104636"
15036;"ORDER SALES MIG104637"
15037;"ORDER SALES MIG104638"
15038;"ORDER SALES MIG104639"
15039;"ORDER SALES MIG104640"
15040;"ORDER SALES MIG104641"
15041;"ORDER SALES MIG104642"
15042;"ORDER SALES MIG104643"
15043;"ORDER SALES MIG104644"
15044;"ORDER SALES MIG104645"
15045;"ORDER SALES MIG104646"
15046;"ORDER SALES MIG104647"
15047;"ORDER SALES MIG104648"
15048;"ORDER SALES MIG104649"
15049;"ORDER SALES MIG104650"
15050;"ORDER SALES MIG104651"
15051;"ORDER SALES MIG104652"
15052;"ORDER SALES MIG104653"
15053;"ORDER SALES MIG104654"
15054;"ORDER SALES MIG104655"
