"IDE_VENTA";"IDE_PEDIDO";"IDE_CLIENTE";"IDE_FECHA";"IDE_PRODUCTO";"IDE_VENDEDOR";"NUM_UNIDADES";"NUM_PRECIO_NETO"
1350;14512;4507;"2022-07-31";"PRO11";1;1;104
1277;14238;4233;"2022-07-31";"PRO11";3;2;127
1205;13983;3978;"2022-07-31";"PRO11";1;1;85
1184;13906;3901;"2022-07-31";"PRO11";1;2;154
1126;13733;3728;"2022-07-31";"PRO11";5;4;280
961;13173;3168;"2022-07-31";"PRO11";4;5;358
669;12319;2314;"2022-07-31";"PRO11";1;2;120
656;12282;2277;"2022-07-31";"PRO11";1;5;342
541;11938;1933;"2022-07-31";"PRO11";1;2;157
386;11436;1431;"2022-07-31";"PRO11";1;2;119
225;10940;935;"2022-07-31";"PRO11";1;4;314
151;10691;686;"2022-07-31";"PRO11";3;1;88
137;10650;645;"2022-07-31";"PRO11";3;2;117
95;10504;499;"2022-07-31";"PRO11";1;2;166
78;10432;427;"2022-07-31";"PRO11";5;3;193
7136;15204;5199;"2022-07-31";"PRO14";1;28;280
7064;15130;5125;"2022-07-31";"PRO14";1;15;150
6977;15042;5037;"2022-07-31";"PRO14";1;66;660
6845;14910;4905;"2022-07-31";"PRO14";1;1;10
6624;14682;4677;"2022-07-31";"PRO14";1;63;633
6454;14512;4507;"2022-07-31";"PRO14";4;7;70
6389;14443;4438;"2022-07-31";"PRO14";1;26;260
6328;14381;4376;"2022-07-31";"PRO14";1;5;50
6243;14292;4287;"2022-07-31";"PRO14";4;14;140
6191;14238;4233;"2022-07-31";"PRO14";4;18;180
6091;14137;4132;"2022-07-31";"PRO14";1;5;50
6016;14061;4056;"2022-07-31";"PRO14";1;41;410
5951;13994;3989;"2022-07-31";"PRO14";1;25;250
5941;13983;3978;"2022-07-31";"PRO14";1;15;150
5918;13959;3954;"2022-07-31";"PRO14";1;15;150
5868;13906;3901;"2022-07-31";"PRO14";1;18;180
5855;13893;3888;"2022-07-31";"PRO14";1;4;40
5831;13869;3864;"2022-07-31";"PRO14";1;25;250
5747;13781;3776;"2022-07-31";"PRO14";1;35;350
5699;13733;3728;"2022-07-31";"PRO14";1;1;10
5612;13644;3639;"2022-07-31";"PRO14";1;2;20
5543;13574;3569;"2022-07-31";"PRO14";1;2;20
5394;13424;3419;"2022-07-31";"PRO14";1;20;200
5361;13391;3386;"2022-07-31";"PRO14";1;10;100
5323;13353;3348;"2022-07-31";"PRO14";1;5;50
5270;13299;3294;"2022-07-31";"PRO14";1;3;30
5253;13282;3277;"2022-07-31";"PRO14";1;27;270
5241;13270;3265;"2022-07-31";"PRO14";1;52;520
5147;13173;3168;"2022-07-31";"PRO14";1;79;790
4863;12883;2878;"2022-07-31";"PRO14";1;29;290
4836;12855;2850;"2022-07-31";"PRO14";1;74;740
4748;12767;2762;"2022-07-31";"PRO14";1;2;20
4716;12734;2729;"2022-07-31";"PRO14";1;19;190
4312;12319;2314;"2022-07-31";"PRO14";1;14;140
4276;12282;2277;"2022-07-31";"PRO14";1;6;60
4237;12243;2238;"2022-07-31";"PRO14";1;60;600
4102;12103;2098;"2022-07-31";"PRO14";1;1;10
3945;11938;1933;"2022-07-31";"PRO14";1;1;10
3787;11773;1768;"2022-07-31";"PRO14";1;3;30
3493;11475;1470;"2022-07-31";"PRO14";1;2;20
3455;11436;1431;"2022-07-31";"PRO14";1;9;90
3441;11422;1417;"2022-07-31";"PRO14";1;33;330
3385;11363;1358;"2022-07-31";"PRO14";1;3;30
3301;11277;1272;"2022-07-31";"PRO14";1;1;10
3298;11274;1269;"2022-07-31";"PRO14";1;21;210
2965;10940;935;"2022-07-31";"PRO14";1;23;230
2792;10766;761;"2022-07-31";"PRO14";1;3;30
2718;10691;686;"2022-07-31";"PRO14";1;7;67
2679;10650;645;"2022-07-31";"PRO14";1;10;100
2537;10504;499;"2022-07-31";"PRO14";1;13;130
2466;10432;427;"2022-07-31";"PRO14";1;6;60
2463;10429;424;"2022-07-31";"PRO14";1;33;330
1839;12432;2427;"2022-08-01";"PRO12";1;1;120
1790;12028;2023;"2022-08-01";"PRO12";1;1;120
1612;10419;414;"2022-08-01";"PRO12";1;1;120
1611;10414;409;"2022-08-01";"PRO12";1;1;120
2393;14746;4741;"2022-08-01";"PRO13";1;1;150
2227;11992;1987;"2022-08-01";"PRO13";1;1;150
2226;11983;1978;"2022-08-01";"PRO13";1;1;150
8706;15131;5126;"2022-08-01";"PRO15";1;1;200
8632;14883;4878;"2022-08-01";"PRO15";1;1;200
8590;14746;4741;"2022-08-01";"PRO15";1;1;200
8585;14732;4727;"2022-08-01";"PRO15";1;1;200
8498;14420;4415;"2022-08-01";"PRO15";1;1;200
8452;14271;4266;"2022-08-01";"PRO15";1;1;200
8426;14176;4171;"2022-08-01";"PRO15";1;1;200
8337;13868;3863;"2022-08-01";"PRO15";1;1;200
8269;13651;3646;"2022-08-01";"PRO15";1;1;200
8109;13127;3122;"2022-08-01";"PRO15";1;1;200
7914;12432;2427;"2022-08-01";"PRO15";1;1;200
7883;12302;2297;"2022-08-01";"PRO15";1;1;200
7842;12157;2152;"2022-08-01";"PRO15";1;1;200
7789;11983;1978;"2022-08-01";"PRO15";1;1;200
7709;11707;1702;"2022-08-01";"PRO15";1;1;200
7679;11626;1621;"2022-08-01";"PRO15";1;1;200
7332;10419;414;"2022-08-01";"PRO15";1;1;200
11608;15131;5126;"2022-08-01";"PRO16";1;1;180
11562;15048;5043;"2022-08-01";"PRO16";1;1;180
11541;15018;5013;"2022-08-01";"PRO16";1;1;180
11456;14883;4878;"2022-08-01";"PRO16";1;1;180
11378;14746;4741;"2022-08-01";"PRO16";1;1;180
11100;14283;4278;"2022-08-01";"PRO16";1;1;180
11083;14242;4237;"2022-08-01";"PRO16";1;1;180
10992;14095;4090;"2022-08-01";"PRO16";1;1;180
10558;13316;3311;"2022-08-01";"PRO16";1;1;180
10554;13311;3306;"2022-08-01";"PRO16";1;1;180
10546;13301;3296;"2022-08-01";"PRO16";1;1;180
10433;13127;3122;"2022-08-01";"PRO16";1;1;180
10376;13038;3033;"2022-08-01";"PRO16";1;1;180
10368;13029;3024;"2022-08-01";"PRO16";1;1;180
10322;12945;2940;"2022-08-01";"PRO16";1;1;180
10240;12809;2804;"2022-08-01";"PRO16";1;1;180
10179;12709;2704;"2022-08-01";"PRO16";1;1;180
10082;12552;2547;"2022-08-01";"PRO16";1;1;180
9945;12302;2297;"2022-08-01";"PRO16";1;1;180
9861;12157;2152;"2022-08-01";"PRO16";1;1;180
9760;11992;1987;"2022-08-01";"PRO16";1;1;180
9755;11983;1978;"2022-08-01";"PRO16";1;1;180
9587;11707;1702;"2022-08-01";"PRO16";1;1;180
9537;11626;1621;"2022-08-01";"PRO16";1;1;180
9396;11390;1385;"2022-08-01";"PRO16";1;1;180
9347;11298;1293;"2022-08-01";"PRO16";1;1;180
9066;10840;835;"2022-08-01";"PRO16";1;1;180
9057;10830;825;"2022-08-01";"PRO16";1;1;180
9004;10741;736;"2022-08-01";"PRO16";1;1;180
8965;10682;677;"2022-08-01";"PRO16";1;1;180
8955;10666;661;"2022-08-01";"PRO16";1;1;180
8917;10594;589;"2022-08-01";"PRO16";1;1;180
12185;14420;4415;"2022-08-01";"PRO17";1;1;300
12163;14176;4171;"2022-08-01";"PRO17";1;1;300
11986;12402;2397;"2022-08-01";"PRO17";1;1;300
11947;11992;1987;"2022-08-01";"PRO17";1;1;300
11945;11983;1978;"2022-08-01";"PRO17";1;1;300
1491;15018;5013;"2022-08-01";"PRO11";1;2;126
1462;14883;4878;"2022-08-01";"PRO11";2;3;256
1422;14746;4741;"2022-08-01";"PRO11";1;2;136
1331;14420;4415;"2022-08-01";"PRO11";3;3;194
1289;14283;4278;"2022-08-01";"PRO11";1;1;98
1260;14176;4171;"2022-08-01";"PRO11";3;6;449
1164;13847;3842;"2022-08-01";"PRO11";5;1;109
1105;13604;3599;"2022-08-01";"PRO11";1;2;185
1008;13311;3306;"2022-08-01";"PRO11";1;3;235
1007;13301;3296;"2022-08-01";"PRO11";1;1;76
939;13127;3122;"2022-08-01";"PRO11";4;3;220
829;12809;2804;"2022-08-01";"PRO11";1;3;219
794;12709;2704;"2022-08-01";"PRO11";1;1;81
745;12552;2547;"2022-08-01";"PRO11";1;2;128
727;12498;2493;"2022-08-01";"PRO11";1;4;272
692;12402;2397;"2022-08-01";"PRO11";1;5;359
660;12302;2297;"2022-08-01";"PRO11";1;1;107
573;12028;2023;"2022-08-01";"PRO11";1;3;245
561;11983;1978;"2022-08-01";"PRO11";1;5;342
435;11626;1621;"2022-08-01";"PRO11";1;1;109
400;11487;1482;"2022-08-01";"PRO11";1;3;196
194;10840;835;"2022-08-01";"PRO11";3;2;139
189;10830;825;"2022-08-01";"PRO11";3;2;161
163;10741;736;"2022-08-01";"PRO11";1;2;185
98;10512;507;"2022-08-01";"PRO11";1;4;309
96;10507;502;"2022-08-01";"PRO11";1;2;136
7065;15131;5126;"2022-08-01";"PRO14";1;14;140
6983;15048;5043;"2022-08-01";"PRO14";1;9;90
6953;15018;5013;"2022-08-01";"PRO14";1;9;90
6931;14996;4991;"2022-08-01";"PRO14";1;28;280
6820;14883;4878;"2022-08-01";"PRO14";1;10;100
6685;14746;4741;"2022-08-01";"PRO14";3;5;50
6672;14732;4727;"2022-08-01";"PRO14";1;10;100
6367;14420;4415;"2022-08-01";"PRO14";1;52;520
6344;14397;4392;"2022-08-01";"PRO14";1;17;170
6234;14283;4278;"2022-08-01";"PRO14";4;18;180
6224;14271;4266;"2022-08-01";"PRO14";4;19;190
6195;14242;4237;"2022-08-01";"PRO14";4;20;200
6130;14176;4171;"2022-08-01";"PRO14";1;27;270
6090;14136;4131;"2022-08-01";"PRO14";1;18;180
6049;14095;4090;"2022-08-01";"PRO14";1;28;280
5963;14007;4002;"2022-08-01";"PRO14";1;9;90
5830;13868;3863;"2022-08-01";"PRO14";1;18;180
5809;13847;3842;"2022-08-01";"PRO14";1;1;10
5619;13651;3646;"2022-08-01";"PRO14";1;30;300
5573;13604;3599;"2022-08-01";"PRO14";1;17;170
5526;13556;3551;"2022-08-01";"PRO14";1;1;10
5419;13449;3444;"2022-08-01";"PRO14";1;39;390
5287;13316;3311;"2022-08-01";"PRO14";1;12;120
5282;13311;3306;"2022-08-01";"PRO14";1;18;180
5272;13301;3296;"2022-08-01";"PRO14";1;1;10
5102;13127;3122;"2022-08-01";"PRO14";1;28;280
5085;13110;3105;"2022-08-01";"PRO14";1;8;80
5015;13038;3033;"2022-08-01";"PRO14";1;10;100
5006;13029;3024;"2022-08-01";"PRO14";1;1;10
4925;12945;2940;"2022-08-01";"PRO14";1;24;240
4790;12809;2804;"2022-08-01";"PRO14";1;27;267
4707;12725;2720;"2022-08-01";"PRO14";1;1;10
4691;12709;2704;"2022-08-01";"PRO14";1;13;133
4538;12552;2547;"2022-08-01";"PRO14";1;1;10
4485;12498;2493;"2022-08-01";"PRO14";1;38;380
4420;12432;2427;"2022-08-01";"PRO14";1;2;20
4393;12402;2397;"2022-08-01";"PRO14";1;42;420
4358;12366;2361;"2022-08-01";"PRO14";1;24;240
4296;12302;2297;"2022-08-01";"PRO14";1;12;120
4155;12157;2152;"2022-08-01";"PRO14";1;12;120
4032;12028;2023;"2022-08-01";"PRO14";1;8;80
3996;11992;1987;"2022-08-01";"PRO14";1;70;700
3987;11983;1978;"2022-08-01";"PRO14";1;23;230
3759;11745;1740;"2022-08-01";"PRO14";1;2;20
3722;11707;1702;"2022-08-01";"PRO14";1;63;633
3642;11626;1621;"2022-08-01";"PRO14";1;3;30
3504;11487;1482;"2022-08-01";"PRO14";1;7;70
3412;11390;1385;"2022-08-01";"PRO14";1;34;340
3322;11298;1293;"2022-08-01";"PRO14";1;7;70
3087;11063;1058;"2022-08-01";"PRO14";1;22;220
2866;10840;835;"2022-08-01";"PRO14";1;15;150
2856;10830;825;"2022-08-01";"PRO14";1;13;130
2767;10741;736;"2022-08-01";"PRO14";1;20;200
2709;10682;677;"2022-08-01";"PRO14";1;7;70
2693;10666;661;"2022-08-01";"PRO14";1;15;150
2626;10594;589;"2022-08-01";"PRO14";1;68;680
2545;10512;507;"2022-08-01";"PRO14";1;10;100
2540;10507;502;"2022-08-01";"PRO14";1;7;70
2453;10419;414;"2022-08-01";"PRO14";1;5;50
2448;10414;409;"2022-08-01";"PRO14";1;20;200
1999;14083;4078;"2022-08-02";"PRO12";5;1;120
1865;12749;2744;"2022-08-02";"PRO12";1;1;120
1827;12312;2307;"2022-08-02";"PRO12";1;1;120
1777;11972;1967;"2022-08-02";"PRO12";1;1;120
1729;11492;1487;"2022-08-02";"PRO12";1;1;120
1706;11322;1317;"2022-08-02";"PRO12";1;1;120
2419;15119;5114;"2022-08-02";"PRO13";1;1;150
2277;12749;2744;"2022-08-02";"PRO13";1;1;150
2253;12312;2307;"2022-08-02";"PRO13";1;1;150
2192;11322;1317;"2022-08-02";"PRO13";1;1;150
2140;10599;594;"2022-08-02";"PRO13";1;1;150
8702;15119;5114;"2022-08-02";"PRO15";1;1;200
8603;14791;4786;"2022-08-02";"PRO15";1;1;200
8529;14544;4539;"2022-08-02";"PRO15";1;1;200
8161;13324;3319;"2022-08-02";"PRO15";1;1;200
8099;13098;3093;"2022-08-02";"PRO15";1;1;200
7802;12038;2033;"2022-08-02";"PRO15";1;1;200
7784;11972;1967;"2022-08-02";"PRO15";1;1;200
7749;11858;1853;"2022-08-02";"PRO15";1;1;200
7615;11399;1394;"2022-08-02";"PRO15";1;1;200
7492;10957;952;"2022-08-02";"PRO15";1;1;200
7381;10599;594;"2022-08-02";"PRO15";1;1;200
11772;15378;5373;"2022-08-02";"PRO16";1;1;180
11699;15278;5273;"2022-08-02";"PRO16";1;1;180
11648;15190;5185;"2022-08-02";"PRO16";1;1;180
11296;14609;4604;"2022-08-02";"PRO16";1;1;180
11258;14544;4539;"2022-08-02";"PRO16";1;1;180
11067;14215;4210;"2022-08-02";"PRO16";1;1;180
10964;14035;4030;"2022-08-02";"PRO16";1;1;180
10787;13709;3704;"2022-08-02";"PRO16";1;1;180
10741;13634;3629;"2022-08-02";"PRO16";1;1;180
10565;13324;3319;"2022-08-02";"PRO16";1;1;180
10416;13098;3093;"2022-08-02";"PRO16";1;1;180
10384;13049;3044;"2022-08-02";"PRO16";1;1;180
10264;12849;2844;"2022-08-02";"PRO16";1;1;180
10203;12749;2744;"2022-08-02";"PRO16";1;1;180
10133;12632;2627;"2022-08-02";"PRO16";1;1;180
10067;12513;2508;"2022-08-02";"PRO16";1;1;180
10043;12471;2466;"2022-08-02";"PRO16";1;1;180
9958;12326;2321;"2022-08-02";"PRO16";1;1;180
9950;12312;2307;"2022-08-02";"PRO16";1;1;180
9920;12260;2255;"2022-08-02";"PRO16";1;1;180
9799;12056;2051;"2022-08-02";"PRO16";1;1;180
9787;12038;2033;"2022-08-02";"PRO16";1;1;180
9723;11926;1921;"2022-08-02";"PRO16";1;1;180
9721;11923;1918;"2022-08-02";"PRO16";1;1;180
9678;11858;1853;"2022-08-02";"PRO16";1;1;180
9459;11492;1487;"2022-08-02";"PRO16";1;1;180
9409;11411;1406;"2022-08-02";"PRO16";1;1;180
9400;11399;1394;"2022-08-02";"PRO16";1;1;180
9357;11322;1317;"2022-08-02";"PRO16";1;1;180
9150;10975;970;"2022-08-02";"PRO16";1;1;180
9056;10829;824;"2022-08-02";"PRO16";1;1;180
8921;10599;594;"2022-08-02";"PRO16";1;1;180
8804;10413;408;"2022-08-02";"PRO16";1;1;180
12251;15190;5185;"2022-08-02";"PRO17";1;1;300
12249;15119;5114;"2022-08-02";"PRO17";1;1;300
11979;12312;2307;"2022-08-02";"PRO17";1;1;300
11975;12260;2255;"2022-08-02";"PRO17";5;1;300
11803;10599;594;"2022-08-02";"PRO17";5;1;300
1538;15190;5185;"2022-08-02";"PRO11";2;2;150
1381;14609;4604;"2022-08-02";"PRO11";1;2;125
1269;14215;4210;"2022-08-02";"PRO11";3;1;96
810;12749;2744;"2022-08-02";"PRO11";1;1;76
773;12632;2627;"2022-08-02";"PRO11";1;3;262
647;12260;2255;"2022-08-02";"PRO11";1;2;142
616;12170;2165;"2022-08-02";"PRO11";1;1;94
375;11411;1406;"2022-08-02";"PRO11";1;2;166
7306;15378;5373;"2022-08-02";"PRO14";1;20;200
7208;15278;5273;"2022-08-02";"PRO14";1;10;100
7123;15190;5185;"2022-08-02";"PRO14";1;38;380
7053;15119;5114;"2022-08-02";"PRO14";1;66;660
6935;15000;4995;"2022-08-02";"PRO14";1;14;140
6730;14791;4786;"2022-08-02";"PRO14";1;33;330
6680;14741;4736;"2022-08-02";"PRO14";1;16;160
6551;14609;4604;"2022-08-02";"PRO14";1;14;140
6486;14544;4539;"2022-08-02";"PRO14";1;33;330
6169;14215;4210;"2022-08-02";"PRO14";4;3;30
6037;14083;4078;"2022-08-02";"PRO14";1;30;300
5990;14035;4030;"2022-08-02";"PRO14";1;5;50
5675;13709;3704;"2022-08-02";"PRO14";1;2;20
5602;13634;3629;"2022-08-02";"PRO14";1;6;60
5295;13324;3319;"2022-08-02";"PRO14";1;13;130
5198;13224;3219;"2022-08-02";"PRO14";1;3;30
5073;13098;3093;"2022-08-02";"PRO14";1;80;800
5025;13049;3044;"2022-08-02";"PRO14";1;13;130
4858;12878;2873;"2022-08-02";"PRO14";1;67;670
4830;12849;2844;"2022-08-02";"PRO14";1;12;120
4731;12749;2744;"2022-08-02";"PRO14";1;43;430
4648;12665;2660;"2022-08-02";"PRO14";1;14;140
4616;12632;2627;"2022-08-02";"PRO14";1;5;50
4500;12513;2508;"2022-08-02";"PRO14";1;10;100
4319;12326;2321;"2022-08-02";"PRO14";1;24;240
4317;12324;2319;"2022-08-02";"PRO14";1;18;180
4305;12312;2307;"2022-08-02";"PRO14";1;48;480
4254;12260;2255;"2022-08-02";"PRO14";1;49;490
4167;12170;2165;"2022-08-02";"PRO14";1;1;10
4100;12101;2096;"2022-08-02";"PRO14";1;18;180
4056;12056;2051;"2022-08-02";"PRO14";1;33;330
3977;11972;1967;"2022-08-02";"PRO14";1;12;120
3933;11926;1921;"2022-08-02";"PRO14";1;22;220
3930;11923;1918;"2022-08-02";"PRO14";1;10;100
3871;11858;1853;"2022-08-02";"PRO14";1;14;140
3565;11549;1544;"2022-08-02";"PRO14";1;74;740
3509;11492;1487;"2022-08-02";"PRO14";1;26;260
3430;11411;1406;"2022-08-02";"PRO14";1;7;70
3420;11399;1394;"2022-08-02";"PRO14";1;15;150
3346;11322;1317;"2022-08-02";"PRO14";1;3;30
3263;11239;1234;"2022-08-02";"PRO14";1;24;240
3000;10975;970;"2022-08-02";"PRO14";1;27;270
2982;10957;952;"2022-08-02";"PRO14";1;19;190
2855;10829;824;"2022-08-02";"PRO14";1;1;10
2630;10599;594;"2022-08-02";"PRO14";1;51;510
2447;10413;408;"2022-08-02";"PRO14";1;25;250
2125;15312;5307;"2022-08-03";"PRO12";1;1;120
2097;15035;5030;"2022-08-03";"PRO12";1;1;120
2014;14224;4219;"2022-08-03";"PRO12";5;1;120
1982;13919;3914;"2022-08-03";"PRO12";3;1;120
1934;13477;3472;"2022-08-03";"PRO12";3;1;120
1905;13202;3197;"2022-08-03";"PRO12";1;1;120
1863;12727;2722;"2022-08-03";"PRO12";1;1;120
1855;12623;2618;"2022-08-03";"PRO12";1;1;120
1842;12488;2483;"2022-08-03";"PRO12";1;1;120
1742;11579;1574;"2022-08-03";"PRO12";1;1;120
1693;11224;1219;"2022-08-03";"PRO12";1;1;120
2414;15035;5030;"2022-08-03";"PRO13";1;1;150
2303;13202;3197;"2022-08-03";"PRO13";1;1;150
2164;10932;927;"2022-08-03";"PRO13";1;1;150
8742;15257;5252;"2022-08-03";"PRO15";1;1;200
8677;15035;5030;"2022-08-03";"PRO15";1;1;200
8439;14224;4219;"2022-08-03";"PRO15";1;1;200
8414;14143;4138;"2022-08-03";"PRO15";1;1;200
8237;13540;3535;"2022-08-03";"PRO15";1;1;200
8193;13408;3403;"2022-08-03";"PRO15";1;1;200
8142;13252;3247;"2022-08-03";"PRO15";1;1;200
8028;12815;2810;"2022-08-03";"PRO15";1;1;200
7869;12244;2239;"2022-08-03";"PRO15";1;1;200
7756;11880;1875;"2022-08-03";"PRO15";1;1;200
7665;11579;1574;"2022-08-03";"PRO15";1;1;200
7631;11473;1468;"2022-08-03";"PRO15";1;1;200
7551;11175;1170;"2022-08-03";"PRO15";1;1;200
7483;10932;927;"2022-08-03";"PRO15";1;1;200
7471;10887;882;"2022-08-03";"PRO15";1;1;200
11778;15393;5388;"2022-08-03";"PRO16";1;1;180
11751;15346;5341;"2022-08-03";"PRO16";1;1;180
11724;15312;5307;"2022-08-03";"PRO16";1;1;180
11688;15258;5253;"2022-08-03";"PRO16";1;1;180
11687;15257;5252;"2022-08-03";"PRO16";1;1;180
11551;15035;5030;"2022-08-03";"PRO16";1;1;180
11246;14519;4514;"2022-08-03";"PRO16";1;1;180
11152;14359;4354;"2022-08-03";"PRO16";1;1;180
11082;14241;4236;"2022-08-03";"PRO16";1;1;180
11018;14143;4138;"2022-08-03";"PRO16";1;1;180
10907;13919;3914;"2022-08-03";"PRO16";1;1;180
10811;13754;3749;"2022-08-03";"PRO16";1;1;180
10693;13540;3535;"2022-08-03";"PRO16";1;1;180
10659;13477;3472;"2022-08-03";"PRO16";1;1;180
10604;13389;3384;"2022-08-03";"PRO16";1;1;180
10512;13252;3247;"2022-08-03";"PRO16";1;1;180
10479;13202;3197;"2022-08-03";"PRO16";1;1;180
10345;12984;2979;"2022-08-03";"PRO16";1;1;180
10267;12853;2848;"2022-08-03";"PRO16";1;1;180
10242;12815;2810;"2022-08-03";"PRO16";1;1;180
10191;12727;2722;"2022-08-03";"PRO16";1;1;180
10186;12718;2713;"2022-08-03";"PRO16";1;1;180
9972;12342;2337;"2022-08-03";"PRO16";1;1;180
9524;11599;1594;"2022-08-03";"PRO16";1;1;180
9451;11473;1468;"2022-08-03";"PRO16";1;1;180
9327;11270;1265;"2022-08-03";"PRO16";1;1;180
9307;11231;1226;"2022-08-03";"PRO16";1;1;180
9302;11224;1219;"2022-08-03";"PRO16";1;1;180
9275;11176;1171;"2022-08-03";"PRO16";1;1;180
9226;11097;1092;"2022-08-03";"PRO16";1;1;180
9136;10954;949;"2022-08-03";"PRO16";1;1;180
9124;10932;927;"2022-08-03";"PRO16";1;1;180
9096;10887;882;"2022-08-03";"PRO16";1;1;180
9074;10851;846;"2022-08-03";"PRO16";1;1;180
8884;10548;543;"2022-08-03";"PRO16";1;1;180
12177;14359;4354;"2022-08-03";"PRO17";1;1;300
12071;13202;3197;"2022-08-03";"PRO17";1;1;300
12049;12984;2979;"2022-08-03";"PRO17";5;1;300
11857;11176;1171;"2022-08-03";"PRO17";5;1;300
1581;15312;5307;"2022-08-03";"PRO11";1;1;94
1497;15035;5030;"2022-08-03";"PRO11";1;4;293
1248;14143;4138;"2022-08-03";"PRO11";1;3;194
1087;13535;3530;"2022-08-03";"PRO11";5;4;321
1067;13477;3472;"2022-08-03";"PRO11";5;1;110
1038;13408;3403;"2022-08-03";"PRO11";2;2;158
1033;13389;3384;"2022-08-03";"PRO11";2;7;496
831;12815;2810;"2022-08-03";"PRO11";1;1;106
796;12718;2713;"2022-08-03";"PRO11";1;1;112
721;12488;2483;"2022-08-03";"PRO11";1;2;151
427;11599;1594;"2022-08-03";"PRO11";1;2;184
299;11176;1171;"2022-08-03";"PRO11";2;1;91
221;10932;927;"2022-08-03";"PRO11";1;2;113
196;10851;846;"2022-08-03";"PRO11";3;1;89
109;10548;543;"2022-08-03";"PRO11";1;2;116
7321;15393;5388;"2022-08-03";"PRO14";1;67;667
7275;15346;5341;"2022-08-03";"PRO14";1;13;130
7241;15312;5307;"2022-08-03";"PRO14";1;13;130
7188;15258;5253;"2022-08-03";"PRO14";1;8;80
7187;15257;5252;"2022-08-03";"PRO14";1;8;80
6970;15035;5030;"2022-08-03";"PRO14";1;25;250
6571;14629;4624;"2022-08-03";"PRO14";1;30;300
6461;14519;4514;"2022-08-03";"PRO14";4;18;180
6307;14359;4354;"2022-08-03";"PRO14";2;13;130
6279;14329;4324;"2022-08-03";"PRO14";1;4;40
6194;14241;4236;"2022-08-03";"PRO14";4;2;20
6178;14224;4219;"2022-08-03";"PRO14";4;10;100
6145;14191;4186;"2022-08-03";"PRO14";1;3;30
6110;14156;4151;"2022-08-03";"PRO14";1;22;220
6097;14143;4138;"2022-08-03";"PRO14";1;14;140
6034;14080;4075;"2022-08-03";"PRO14";1;13;130
5982;14026;4021;"2022-08-03";"PRO14";1;10;100
5881;13919;3914;"2022-08-03";"PRO14";1;18;180
5786;13823;3818;"2022-08-03";"PRO14";1;10;100
5720;13754;3749;"2022-08-03";"PRO14";1;3;30
5510;13540;3535;"2022-08-03";"PRO14";1;10;100
5505;13535;3530;"2022-08-03";"PRO14";1;18;180
5447;13477;3472;"2022-08-03";"PRO14";1;3;30
5378;13408;3403;"2022-08-03";"PRO14";1;30;300
5359;13389;3384;"2022-08-03";"PRO14";1;34;340
5225;13252;3247;"2022-08-03";"PRO14";1;81;810
5176;13202;3197;"2022-08-03";"PRO14";1;50;500
5039;13063;3058;"2022-08-03";"PRO14";1;49;490
4962;12984;2979;"2022-08-03";"PRO14";1;42;420
4834;12853;2848;"2022-08-03";"PRO14";1;21;210
4796;12815;2810;"2022-08-03";"PRO14";1;2;20
4709;12727;2722;"2022-08-03";"PRO14";1;8;80
4700;12718;2713;"2022-08-03";"PRO14";1;8;80
4659;12677;2672;"2022-08-03";"PRO14";1;10;100
4607;12623;2618;"2022-08-03";"PRO14";1;20;200
4475;12488;2483;"2022-08-03";"PRO14";1;20;200
4382;12391;2386;"2022-08-03";"PRO14";1;5;50
4335;12342;2337;"2022-08-03";"PRO14";1;5;50
4238;12244;2239;"2022-08-03";"PRO14";1;1;10
3891;11880;1875;"2022-08-03";"PRO14";1;11;110
3847;11834;1829;"2022-08-03";"PRO14";1;11;110
3823;11810;1805;"2022-08-03";"PRO14";1;21;210
3702;11687;1682;"2022-08-03";"PRO14";1;22;220
3615;11599;1594;"2022-08-03";"PRO14";1;25;250
3595;11579;1574;"2022-08-03";"PRO14";1;12;120
3294;11270;1265;"2022-08-03";"PRO14";1;5;50
3262;11238;1233;"2022-08-03";"PRO14";1;19;190
3255;11231;1226;"2022-08-03";"PRO14";1;17;167
3248;11224;1219;"2022-08-03";"PRO14";1;24;240
3200;11176;1171;"2022-08-03";"PRO14";1;46;460
3199;11175;1170;"2022-08-03";"PRO14";1;7;70
3121;11097;1092;"2022-08-03";"PRO14";1;37;370
2979;10954;949;"2022-08-03";"PRO14";1;72;720
2958;10933;928;"2022-08-03";"PRO14";1;19;190
2957;10932;927;"2022-08-03";"PRO14";1;28;280
2912;10887;882;"2022-08-03";"PRO14";1;14;140
2876;10851;846;"2022-08-03";"PRO14";1;18;175
2802;10776;771;"2022-08-03";"PRO14";1;7;70
2786;10760;755;"2022-08-03";"PRO14";1;13;130
2580;10548;543;"2022-08-03";"PRO14";1;4;40
2534;10501;496;"2022-08-03";"PRO14";1;13;130
2033;14389;4384;"2022-08-04";"PRO12";5;1;120
1994;14045;4040;"2022-08-04";"PRO12";3;1;120
1857;12639;2634;"2022-08-04";"PRO12";1;1;120
1714;11376;1371;"2022-08-04";"PRO12";1;1;120
1686;11157;1152;"2022-08-04";"PRO12";1;1;120
2400;14822;4817;"2022-08-04";"PRO13";1;1;150
2396;14774;4769;"2022-08-04";"PRO13";1;1;150
2273;12705;2700;"2022-08-04";"PRO13";1;1;150
8791;15379;5374;"2022-08-04";"PRO15";1;1;200
8764;15321;5316;"2022-08-04";"PRO15";1;1;200
8711;15150;5145;"2022-08-04";"PRO15";1;1;200
